db_name,db_type,query_category,query,question,instructions,generated_query,reason,error_msg,exact_match,correct,error_query_gen,error_db_exec,timeout,latency_seconds,tokens_used,k_shot_prompt,glossary,table_metadata_string,table_aliases,prev_invalid_sql,prev_error_msg,question_0,query_0,question_1,query_1,cot_instructions,cot_pregen,cost_in_cents
scholar,sqlite,group_by,"SELECT paper.year, COUNT(paper.paperid) AS total_papers FROM paper GROUP BY paper.year ORDER BY paper.year NULLS LAST;",What is the total number of papers published in each year?,,"SELECT YEAR,
       COUNT(*) AS total_papers
FROM paper
GROUP BY YEAR;",,,0,1,0,0,0,2.51,957,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.14
scholar,sqlite,group_by,"SELECT paper.year, COUNT(paper.paperid) AS total_papers FROM paper GROUP BY paper.year ORDER BY paper.year NULLS LAST;",What is the total number of papers published per year?,,"SELECT YEAR,
       COUNT(*) AS total_papers
FROM paper
GROUP BY YEAR;",,,0,1,0,0,0,2.27,956,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.14
scholar,sqlite,instruct,SELECT COUNT(DISTINCT writes.authorid) AS number_of_authors FROM writes JOIN paper ON writes.paperid = paper.paperid JOIN journal ON paper.journalid = journal.journalid WHERE LOWER(journal.journalname) LIKE LOWER('%Science%') AND paper.year = 2020;,"How many authors wrote papers that were published in the journal ""Science"" in the year 2020?","
Follow the instructions below to generate the query:
Filter paper names using exact matches.
Filter keyphrases and journal names with case-insensitive matching.
","SELECT COUNT(DISTINCT a.authorid)
FROM paper AS p
JOIN journal AS j ON p.journalid = j.journalid
JOIN writes AS w ON p.paperid = w.paperid
JOIN author AS a ON w.authorid = a.authorid
WHERE p.year = 2020
  AND j.journalname = 'Science' COLLATE NOCASE;",,,0,1,0,0,0,4.47,1440,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.34
scholar,sqlite,instruct,SELECT COUNT(DISTINCT paper.paperid) FROM paper JOIN journal ON paper.journalid = journal.journalid JOIN paperkeyphrase ON paper.paperid = paperkeyphrase.paperid JOIN keyphrase ON paperkeyphrase.keyphraseid = keyphrase.keyphraseid WHERE LOWER(keyphrase.keyphrasename) LIKE LOWER('%machine learning%') AND journal.journalname = 'IEEE Transactions on Pattern Analysis and Machine Intelligence';,"How many papers are associated with the keyphrase ""machine learning"" and were published in the journal named ""IEEE Transactions on Pattern Analysis and Machine Intelligence""?","
Follow the instructions below to generate the query:
Filter paper names, journal names, using exact matches.
Filter keyphrases with case-insensitive matching.
","SELECT COUNT(DISTINCT paper.paperid)
FROM paper
JOIN journal ON paper.journalid = journal.journalid
JOIN paperkeyphrase ON paper.paperid = paperkeyphrase.paperid
JOIN keyphrase ON paperkeyphrase.keyphraseid = keyphrase.keyphraseid
WHERE journal.journalname = 'IEEE Transactions on Pattern Analysis and Machine Intelligence'
  AND lower(keyphrase.keyphrasename) = 'machine learning';",,,0,1,0,0,0,6.77,1396,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.31
scholar,sqlite,instruct,SELECT COUNT(paper.paperid) FROM paper JOIN journal ON paper.journalid = journal.journalid WHERE paper.year = 2020 AND LOWER(journal.journalname) LIKE LOWER('%nature%');,"How many papers were published in the journal ""nature"" in the year 2020?","
Follow the instructions below to generate the query:
Filter strings with case-insensitive matching
","SELECT COUNT(*)
FROM paper
JOIN journal ON paper.journalid = journal.journalid
WHERE paper.year = 2020
  AND journal.journalname = 'nature' COLLATE NOCASE;",,,0,1,0,0,0,4.76,1262,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.26
scholar,sqlite,instruct,SELECT author.authorname FROM author JOIN writes ON author.authorid = writes.authorid JOIN paper ON writes.paperid = paper.paperid WHERE paper.title = 'The Effects of Climate Change on Agriculture';,"What are the names of the authors who wrote the paper with the title ""The Effects of Climate Change on Agriculture""?","
Follow the instructions below to generate the query:
Always filter strings with an exact match
","SELECT DISTINCT author.authorname
FROM author
JOIN writes ON author.authorid = writes.authorid
JOIN paper ON writes.paperid = paper.paperid
WHERE paper.title = ""The Effects of Climate Change on Agriculture"";",,,0,1,0,0,0,2.50,1076,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.18
scholar,sqlite,instruct,"SELECT venue.venuename, COUNT(DISTINCT paper.paperid) FROM paper JOIN venue ON paper.venueid = venue.venueid WHERE paper.venueid = (SELECT venueid FROM paper WHERE paperid = 2) GROUP BY venue.venuename;","What is the name of the venue where the paper with paper ID 2 was published, and how many papers were published in total in that venue?","
Follow the instructions below to generate the query:
Always filter strings using LIKE
","SELECT v.venuename,

  (SELECT COUNT(*)
   FROM paper AS p2
   WHERE p2.venueid = v.venueid) AS total_papers
FROM paper AS p
JOIN venue AS v ON p.venueid = v.venueid
WHERE p.paperid = 2;",,,0,1,0,0,0,6.70,1482,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.36
scholar,sqlite,order_by,"SELECT cite.citingpaperid, COUNT(*) AS citation_count FROM cite GROUP BY cite.citingpaperid ORDER BY citation_count DESC;SELECT p.paperid, p.numciting FROM paper AS p WHERE p.numciting > 0 ORDER BY p.numciting DESC NULLS FIRST;SELECT p.title, COUNT(c.citedpaperid) AS num_cited_papers FROM paper AS p JOIN cite AS c ON p.paperid = c.citingpaperid GROUP BY p.title ORDER BY num_cited_papers DESC NULLS FIRST;","For each paper that cites other papers, how many other papers does it cite? Sort by the number of papers cited in descending order",,"SELECT citingpaperid AS paperid,
       COUNT(citedpaperid) AS num_citations
FROM cite
GROUP BY citingpaperid
ORDER BY num_citations DESC;",,,0,1,0,0,0,3.48,1181,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.23
scholar,sqlite,order_by,SELECT journal.journalname FROM journal ORDER BY LENGTH(journal.journalname) ASC NULLS LAST;,"What are the names of the journals in the database, ordered by the length of the journal name from shortest to longest?",,"SELECT journalname
FROM journal
ORDER BY LENGTH(journalname) ASC;",,,0,1,0,0,0,3.14,966,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.14
scholar,sqlite,order_by,SELECT paper.title FROM paper WHERE paper.year = 2020 ORDER BY paper.title ASC NULLS LAST;,"What are the titles of the papers published in the year 2020, ordered alphabetically?",,"SELECT title
FROM paper
WHERE YEAR = 2020
ORDER BY title ASC;",,,0,1,0,0,0,3.59,962,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.14
scholar,sqlite,order_by,"SELECT paperkeyphrase.paperid, COUNT(paperkeyphrase.keyphraseid) AS total_keyphrases FROM paperkeyphrase GROUP BY paperkeyphrase.paperid ORDER BY paperkeyphrase.paperid ASC NULLS LAST;","What is the total number of keyphrases associated with each paper, ordered by the paper ID in ascending order?",,"SELECT paper.paperid,
       COUNT(paperkeyphrase.keyphraseid) AS total_keyphrases
FROM paper
LEFT JOIN paperkeyphrase ON paper.paperid = paperkeyphrase.paperid
GROUP BY paper.paperid
ORDER BY paper.paperid ASC;",,,0,1,0,0,0,3.26,1131,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.21
scholar,sqlite,order_by,"SELECT paper.paperid, COUNT(DISTINCT writes.authorid) AS num_authors FROM paper JOIN writes ON paper.paperid = writes.paperid GROUP BY paper.paperid ORDER BY num_authors DESC NULLS FIRST;SELECT paper.title, COUNT(DISTINCT writes.authorid) AS num_authors FROM paper JOIN writes ON paper.paperid = writes.paperid GROUP BY paper.title ORDER BY num_authors DESC NULLS FIRST;SELECT paper.paperid, paper.title, COUNT(DISTINCT writes.authorid) AS num_authors FROM paper JOIN writes ON paper.paperid = writes.paperid GROUP BY paper.paperid, paper.title ORDER BY num_authors DESC NULLS FIRST;","Which papers have the highest number of authors, ordered by the number of authors in descending order?",,"SELECT p.paperid,
       p.title,
       COUNT(w.authorid) AS num_authors
FROM paper p
JOIN writes w ON p.paperid = w.paperid
GROUP BY p.paperid,
         p.title
ORDER BY num_authors DESC;",,,0,1,0,0,0,2.55,1065,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.18
scholar,sqlite,ratio,"SELECT CAST(COUNT(CASE WHEN dataset_count > 1 THEN 1 END) AS REAL) / NULLIF(COUNT(CASE WHEN dataset_count = 1 THEN 1 END), 0) AS ratio FROM (SELECT paperdataset.paperid, COUNT(paperdataset.datasetid) AS dataset_count FROM paperdataset GROUP BY paperdataset.paperid) AS subquery;",What is the proportion of papers that belong to more than 1 dataset to papers that belong to 1 dataset?,,"WITH dataset_counts AS
  (SELECT paperid,
          COUNT(datasetid) AS dataset_count
   FROM paperdataset
   GROUP BY paperid)
SELECT 1.0 *
  (SELECT COUNT(*)
   FROM dataset_counts
   WHERE dataset_count > 1) /
  (SELECT COUNT(*)
   FROM dataset_counts
   WHERE dataset_count = 1) AS proportion;",,,0,1,0,0,0,3.42,1278,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.27
scholar,sqlite,ratio,"SELECT CAST(COUNT(DISTINCT CASE WHEN paper_count >= 3 THEN subquery.authorid END) AS REAL) / NULLIF(COUNT(DISTINCT CASE WHEN paper_count < 3 THEN subquery.authorid END), 0) AS ratio FROM (SELECT writes.authorid, COUNT(writes.paperid) AS paper_count FROM writes GROUP BY writes.authorid) AS subquery;",What is the ratio of authors who have written 3 or more papers to authors who have written less than 3 papers?,,"WITH author_counts AS
  (SELECT authorid,
          COUNT(*) AS paper_count
   FROM writes
   GROUP BY authorid)
SELECT 1.0 *
  (SELECT COUNT(*)
   FROM author_counts
   WHERE paper_count >= 3) /
  (SELECT COUNT(*)
   FROM author_counts
   WHERE paper_count < 3) AS ratio;",,,0,1,0,0,0,5.44,1275,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.27
scholar,sqlite,ratio,"SELECT CAST(COUNT(CASE WHEN paper.year = 2020 THEN 1 END) AS REAL) / NULLIF(COUNT(paper.paperid), 0) AS ratio FROM paper;",What is the ratio of papers published in the year 2020 to the total number of papers in the database?,,"SELECT 1.0 *
  (SELECT COUNT(*)
   FROM paper
   WHERE YEAR = 2020) /
  (SELECT COUNT(*)
   FROM paper) AS ratio;",,,0,1,0,0,0,3.03,1109,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.20
scholar,sqlite,ratio,"SELECT CAST(COUNT(CASE WHEN paper.numcitedby > 1 THEN 1 END) AS REAL) / NULLIF(COUNT(CASE WHEN paper.numcitedby < 2 THEN 1 END), 0) AS ratio FROM paper;",What is the ratio of papers that have been cited by 2 or more papers to papers that have been cited by less than 2 papers?,,"SELECT 1.0 *
  (SELECT COUNT(*)
   FROM paper
   WHERE numcitedby >= 2) /
  (SELECT COUNT(*)
   FROM paper
   WHERE numcitedby < 2) AS ratio;",,,0,1,0,0,0,4.37,1256,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.26
scholar,sqlite,ratio,"SELECT CAST(COUNT(DISTINCT CASE WHEN keyphrase_count > 1 THEN subquery.paperid END) AS REAL) / NULLIF(COUNT(DISTINCT CASE WHEN keyphrase_count = 1 THEN subquery.paperid END), 0) AS ratio FROM (SELECT paperkeyphrase.paperid, COUNT(paperkeyphrase.keyphraseid) AS keyphrase_count FROM paperkeyphrase GROUP BY paperkeyphrase.paperid) AS subquery;",What is the ratio of papers that have more than 1 keyphrases to papers that have 1 keyphrase?,,"WITH kp_counts AS
  (SELECT paperid,
          COUNT(keyphraseid) AS count_keyphrases
   FROM paperkeyphrase
   GROUP BY paperid)
SELECT 1.0 *
  (SELECT COUNT(*)
   FROM kp_counts
   WHERE count_keyphrases > 1) /
  (SELECT COUNT(*)
   FROM kp_counts
   WHERE count_keyphrases = 1) AS ratio;",,,0,1,0,0,0,3.60,1159,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.22
scholar,sqlite,table_join,"SELECT paperdataset.paperid, COUNT(cite.citedpaperid) AS citation_count FROM paperdataset JOIN cite ON paperdataset.paperid = cite.citedpaperid WHERE paperdataset.datasetid = (SELECT datasetid FROM dataset WHERE LOWER(datasetname) LIKE LOWER('%COVID-19 Research%')) GROUP BY paperdataset.paperid ORDER BY citation_count DESC NULLS FIRST;SELECT p.title, COUNT(c.citingpaperid) AS num_citing_papers FROM paper AS p JOIN paperdataset AS pd ON p.paperid = pd.paperid JOIN cite AS c ON p.paperid = c.citedpaperid JOIN dataset AS d ON pd.datasetid = d.datasetid WHERE d.datasetname = 'COVID-19 Research' GROUP BY p.title ORDER BY num_citing_papers DESC;","How many papers cite each paper in the dataset named ""COVID-19 Research""?",,"SELECT p.paperid,
       COUNT(c.citingpaperid) AS citations
FROM paper p
JOIN paperdataset pd ON p.paperid = pd.paperid
JOIN dataset d ON pd.datasetid = d.datasetid
LEFT JOIN cite c ON p.paperid = c.citedpaperid
WHERE d.datasetname = 'COVID-19 Research'
GROUP BY p.paperid;",,,0,1,0,0,0,7.01,1344,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.30
scholar,sqlite,table_join,"SELECT journal.journalname, COUNT(DISTINCT paper.paperid) AS total_papers FROM paper JOIN journal ON paper.journalid = journal.journalid GROUP BY journal.journalname ORDER BY journal.journalname NULLS LAST;","What is the total number of papers published in each journal, ordered by the journal name?",,"SELECT journal.journalname,
       COUNT(paper.paperid) AS total_papers
FROM journal
LEFT JOIN paper ON journal.journalid = paper.journalid
GROUP BY journal.journalname
ORDER BY journal.journalname;",,,0,1,0,0,0,2.92,1122,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.21
scholar,sqlite,table_join,SELECT COUNT(DISTINCT paperkeyphrase.keyphraseid) AS total_keyphrases FROM paper JOIN journal ON paper.journalid = journal.journalid JOIN paperkeyphrase ON paper.paperid = paperkeyphrase.paperid WHERE LOWER(journal.journalname) LIKE LOWER('%IEEE Transactions%');,"What is the total number of unique keyphrases associated with papers published in the journal with ""IEEE Transactions"" in its name?",,"SELECT COUNT(DISTINCT pkp.keyphraseid) AS unique_keyphrase_count
FROM paper p
JOIN journal j ON p.journalid = j.journalid
JOIN paperkeyphrase pkp ON p.paperid = pkp.paperid
WHERE j.journalname LIKE '%IEEE Transactions%';",,,0,1,0,0,0,4.52,1272,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.27
scholar,sqlite,table_join,"SELECT author.authorname, COUNT(DISTINCT writes.paperid) AS number_of_papers FROM author JOIN writes ON author.authorid = writes.authorid GROUP BY author.authorname ORDER BY number_of_papers DESC;SELECT author.authorid, COUNT(DISTINCT writes.paperid) AS number_of_papers FROM author JOIN writes ON author.authorid = writes.authorid GROUP BY author.authorid ORDER BY number_of_papers DESC;SELECT author.authorname, author.authorid, COUNT(DISTINCT writes.paperid) AS number_of_papers FROM author JOIN writes ON author.authorid = writes.authorid GROUP BY author.authorname, author.authorid ORDER BY number_of_papers DESC;","Which authors have published the most papers, ordered by the number of papers they have published in descending order?",,"SELECT author.authorname,
       COUNT(writes.paperid) AS paper_count
FROM author
JOIN writes ON author.authorid = writes.authorid
GROUP BY author.authorid
ORDER BY paper_count DESC;",,,0,1,0,0,0,2.85,1130,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.21
scholar,sqlite,table_join,"SELECT paper.title FROM paper JOIN paperkeyphrase ON paper.paperid = paperkeyphrase.paperid JOIN keyphrase ON paperkeyphrase.keyphraseid = keyphrase.keyphraseid WHERE LOWER(keyphrase.keyphrasename) LIKE LOWER('%Machine Learning%');SELECT paper.paperid FROM paper JOIN paperkeyphrase ON paper.paperid = paperkeyphrase.paperid JOIN keyphrase ON paperkeyphrase.keyphraseid = keyphrase.keyphraseid WHERE LOWER(keyphrase.keyphrasename) LIKE LOWER('%Machine Learning%');SELECT paper.title, paper.paperid FROM paper JOIN paperkeyphrase ON paper.paperid = paperkeyphrase.paperid JOIN keyphrase ON paperkeyphrase.keyphraseid = keyphrase.keyphraseid WHERE LOWER(keyphrase.keyphrasename) LIKE LOWER('%Machine Learning%');","Which papers are associated with the keyphrase ""Machine Learning""?",,"SELECT p.paperid,
       p.title
FROM paper p
JOIN paperkeyphrase pk ON p.paperid = pk.paperid
JOIN keyphrase kp ON pk.keyphraseid = kp.keyphraseid
WHERE kp.keyphrasename = 'Machine Learning';",,,0,1,0,0,0,3.68,1183,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,0.23
yelp,sqlite,date_functions,SELECT COUNT(DISTINCT MONTH) AS num_months FROM review WHERE YEAR = 2021 AND CASE MONTH WHEN 'January' THEN 1 WHEN 'February' THEN 2 WHEN 'March' THEN 3 WHEN 'April' THEN 4 WHEN 'May' THEN 5 WHEN 'June' THEN 6 WHEN 'July' THEN 7 WHEN 'August' THEN 8 WHEN 'September' THEN 9 WHEN 'October' THEN 10 WHEN 'November' THEN 11 WHEN 'December' THEN 12 END BETWEEN 6 AND 12;,How many months between June 2021 and December 2021 had reviews?,,"SELECT COUNT(DISTINCT MONTH) AS months_with_reviews
FROM review
WHERE YEAR = 2021
  AND MONTH IN ('June',
                'July',
                'August',
                'September',
                'October',
                'November',
                'December');",,,0,1,0,0,0,3.05,1190,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,0.26
yelp,sqlite,date_functions,"SELECT COUNT(*) AS review_count FROM review WHERE DATE (CAST(review.year AS TEXT) || '-' || CASE review.month WHEN 'January' THEN '01' WHEN 'February' THEN '02' WHEN 'March' THEN '03' WHEN 'April' THEN '04' WHEN 'May' THEN '05' WHEN 'June' THEN '06' WHEN 'July' THEN '07' WHEN 'August' THEN '08' WHEN 'September' THEN '09' WHEN 'October' THEN '10' WHEN 'November' THEN '11' WHEN 'December' THEN '12' END || '-01') = (SELECT DATE (CAST(r.year AS TEXT) || '-' || CASE r.month WHEN 'January' THEN '01' WHEN 'February' THEN '02' WHEN 'March' THEN '03' WHEN 'April' THEN '04' WHEN 'May' THEN '05' WHEN 'June' THEN '06' WHEN 'July' THEN '07' WHEN 'August' THEN '08' WHEN 'September' THEN '09' WHEN 'October' THEN '10' WHEN 'November' THEN '11' WHEN 'December' THEN '12' END || '-01', '-2 months') FROM review AS r WHERE r.rid = 3);",How many reviews were there 2 months before the review with id 3?,,"WITH base AS
  (SELECT YEAR AS base_year,
                  CASE MONTH
                      WHEN 'January' THEN 1
                      WHEN 'February' THEN 2
                      WHEN 'March' THEN 3
                      WHEN 'April' THEN 4
                      WHEN 'May' THEN 5
                      WHEN 'June' THEN 6
                      WHEN 'July' THEN 7
                      WHEN 'August' THEN 8
                      WHEN 'September' THEN 9
                      WHEN 'October' THEN 10
                      WHEN 'November' THEN 11
                      WHEN 'December' THEN 12
                  END AS base_month
   FROM review
   WHERE rid = 3),
     target AS
  (SELECT CASE
              WHEN base_month > 2 THEN base_year
              ELSE base_year - 1
          END AS target_year,
          CASE
              WHEN base_month > 2 THEN base_month - 2
              ELSE 12 + base_month - 2
          END AS target_month
   FROM base)
SELECT COUNT(*) AS review_count
FROM review,
     target
WHERE review.year = target.target_year
  AND (CASE review.month
           WHEN 'January' THEN 1
           WHEN 'February' THEN 2
           WHEN 'March' THEN 3
           WHEN 'April' THEN 4
           WHEN 'May' THEN 5
           WHEN 'June' THEN 6
           WHEN 'July' THEN 7
           WHEN 'August' THEN 8
           WHEN 'September' THEN 9
           WHEN 'October' THEN 10
           WHEN 'November' THEN 11
           WHEN 'December' THEN 12
       END) = target.target_month;",,,0,1,0,0,0,7.62,2081,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,0.65
yelp,sqlite,date_functions,"SELECT COUNT(*) AS review_count FROM review AS r JOIN business AS b ON r.business_id = b.business_id WHERE b.state = 'CA' AND ((r.year * 12 + CASE r.month WHEN 'January' THEN 1 WHEN 'February' THEN 2 WHEN 'March' THEN 3 WHEN 'April' THEN 4 WHEN 'May' THEN 5 WHEN 'June' THEN 6 WHEN 'July' THEN 7 WHEN 'August' THEN 8 WHEN 'September' THEN 9 WHEN 'October' THEN 10 WHEN 'November' THEN 11 WHEN 'December' THEN 12 END) >= ((CAST(strftime('%Y', 'now') AS INTEGER) * 12 + CAST(strftime('%m', 'now') AS INTEGER)) - 10));",How many reviews were written for businesses located in California in the last 10 months?,,"SELECT COUNT(*) AS review_count
FROM review r
JOIN business b ON r.business_id = b.business_id
WHERE b.state = 'CA'
  AND date(r.year || '-' || CASE r.month
                                WHEN 'January' THEN '01'
                                WHEN 'February' THEN '02'
                                WHEN 'March' THEN '03'
                                WHEN 'April' THEN '04'
                                WHEN 'May' THEN '05'
                                WHEN 'June' THEN '06'
                                WHEN 'July' THEN '07'
                                WHEN 'August' THEN '08'
                                WHEN 'September' THEN '09'
                                WHEN 'October' THEN '10'
                                WHEN 'November' THEN '11'
                                WHEN 'December' THEN '12'
                            END || '-01') >= date('now', '-10 months');",,,0,1,0,0,0,7.53,1762,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,0.51
yelp,sqlite,date_functions,"SELECT SUM(COUNT) AS total_checkins FROM checkin WHERE DAY IN ('Thursday', 'Friday');",What is the total number of check-ins on the 2 days before Saturday?,,"SELECT SUM(COUNT) AS total_check_ins
FROM checkin
WHERE DAY IN ('Thursday',
              'Friday');",,,0,1,0,0,0,4.09,1293,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,0.30
yelp,sqlite,date_functions,SELECT text AS message FROM tip WHERE LOWER(MONTH) LIKE LOWER('%May%') AND YEAR = 2021 LIMIT 1;,What was the message that came with the tip made exactly 2 months after March 2021?,,"SELECT text
FROM tip
WHERE YEAR = 2021
  AND MONTH = 'May';",,,0,1,0,0,0,2.73,1167,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,0.24
yelp,sqlite,group_by,"SELECT checkin.day, SUM(checkin.count) AS total_checkins FROM checkin GROUP BY checkin.day ORDER BY total_checkins DESC;",How many check-ins occurred on each day of the week?,,"SELECT DAY,
       SUM(COUNT) AS total_checkins
FROM checkin
GROUP BY DAY;",,,0,1,0,0,0,2.13,967,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,0.16
