question,sql,dataset_name,db_name
How many schools have some students playing in goalie and mid positions.,SELECT COUNT(*) FROM (SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid'),spider_data,soccer_2
What are the names of the states that have some college students playing in the positions of goalie and mid-field?,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie' INTERSECT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid',spider_data,soccer_2
How many schools have students playing in goalie and mid-field positions?,SELECT COUNT(*) FROM (SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid'),spider_data,soccer_2
Find the names of states that have some college students playing in the mid position but not in the goalie position.,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie',spider_data,soccer_2
What are the names of all the states with college students playing in the mid position but no goalies?,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie',spider_data,soccer_2
How many states that have some college students playing in the mid position but not in the goalie position.,SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie'),spider_data,soccer_2
Find the states where have the colleges whose enrollments are less than the largest size.,SELECT DISTINCT state FROM college WHERE enr  <  (SELECT max(enr) FROM college),spider_data,soccer_2
What is the count of states with college students playing in the mid position but not as goalies?,SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie'),spider_data,soccer_2
What are the states with colleges that have enrollments less than the some other college?,SELECT DISTINCT state FROM college WHERE enr  <  (SELECT max(enr) FROM college),spider_data,soccer_2
Find names of colleges with enrollment greater than that of some (at least one) college in the FL state.,SELECT DISTINCT cName FROM college WHERE enr  >  (SELECT min(enr) FROM college WHERE state  =  'FL'),spider_data,soccer_2
What are the names of the colleges that are larger than at least one college in Florida?,SELECT DISTINCT cName FROM college WHERE enr  >  (SELECT min(enr) FROM college WHERE state  =  'FL'),spider_data,soccer_2
Find names of all colleges whose enrollment is greater than that of all colleges in the FL state.,SELECT cName FROM college WHERE enr  >  (SELECT max(enr) FROM college WHERE state  =  'FL'),spider_data,soccer_2
What are the names of all colleges with a larger enrollment than the largest college in Florida?,SELECT cName FROM college WHERE enr  >  (SELECT max(enr) FROM college WHERE state  =  'FL'),spider_data,soccer_2
What is the total number of enrollment of schools that do not have any goalie player?,"SELECT sum(enr) FROM college WHERE cName NOT IN (SELECT cName FROM tryout WHERE pPos  =  ""goalie"")",spider_data,soccer_2
What is the total number of students enrolled in schools without any goalies?,"SELECT sum(enr) FROM college WHERE cName NOT IN (SELECT cName FROM tryout WHERE pPos  =  ""goalie"")",spider_data,soccer_2
What is the number of states that has some college whose enrollment is larger than the average enrollment?,SELECT count(DISTINCT state) FROM college WHERE enr  >  (SELECT avg(enr) FROM college),spider_data,soccer_2
How many states have a college with more students than average?,SELECT count(DISTINCT state) FROM college WHERE enr  >  (SELECT avg(enr) FROM college),spider_data,soccer_2
What is the number of states that has some colleges whose enrollment is smaller than the average enrollment?,SELECT count(DISTINCT state) FROM college WHERE enr  <  (SELECT avg(enr) FROM college),spider_data,soccer_2
How many states have smaller colleges than average?,SELECT count(DISTINCT state) FROM college WHERE enr  <  (SELECT avg(enr) FROM college),spider_data,soccer_2
Show names of shops and the carriers of devices they have in stock.,"SELECT T3.Shop_Name ,  T2.Carrier FROM stock AS T1 JOIN device AS T2 ON T1.Device_ID  =  T2.Device_ID JOIN shop AS T3 ON T1.Shop_ID  =  T3.Shop_ID",spider_data,device
What is the shop name corresponding to the shop that opened in the most recent year?,SELECT Shop_Name FROM shop ORDER BY Open_Year DESC LIMIT 1,spider_data,device
List the name of the shop with the latest open year.,SELECT Shop_Name FROM shop ORDER BY Open_Year DESC LIMIT 1,spider_data,device
"What are the names of device shops, and what are the carriers that they carry devices in stock for?","SELECT T3.Shop_Name ,  T2.Carrier FROM stock AS T1 JOIN device AS T2 ON T1.Device_ID  =  T2.Device_ID JOIN shop AS T3 ON T1.Shop_ID  =  T3.Shop_ID",spider_data,device
Show names of shops that have more than one kind of device in stock.,SELECT T2.Shop_Name FROM stock AS T1 JOIN shop AS T2 ON T1.Shop_ID  =  T2.Shop_ID GROUP BY T1.Shop_ID HAVING COUNT(*)  >  1,spider_data,device
Show the name of the shop that has the most kind of devices in stock.,SELECT T2.Shop_Name FROM stock AS T1 JOIN shop AS T2 ON T1.Shop_ID  =  T2.Shop_ID GROUP BY T1.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1,spider_data,device
What are the names of shops that have more than a single kind of device in stock?,SELECT T2.Shop_Name FROM stock AS T1 JOIN shop AS T2 ON T1.Shop_ID  =  T2.Shop_ID GROUP BY T1.Shop_ID HAVING COUNT(*)  >  1,spider_data,device
Show the name of the shop that have the largest quantity of devices in stock.,SELECT T2.Shop_Name FROM stock AS T1 JOIN shop AS T2 ON T1.Shop_ID  =  T2.Shop_ID GROUP BY T1.Shop_ID ORDER BY SUM(T1.quantity) DESC LIMIT 1,spider_data,device
Please show different software platforms and the corresponding number of devices using each.,"SELECT Software_Platform ,  COUNT(*) FROM device GROUP BY Software_Platform",spider_data,device
"What are the different software platforms for devices, and how many devices have each?","SELECT Software_Platform ,  COUNT(*) FROM device GROUP BY Software_Platform",spider_data,device
Please show the software platforms of devices in descending order of the count.,SELECT Software_Platform FROM device GROUP BY Software_Platform ORDER BY COUNT(*) DESC,spider_data,device
List the software platform shared by the greatest number of devices.,SELECT Software_Platform FROM device GROUP BY Software_Platform ORDER BY COUNT(*) DESC LIMIT 1,spider_data,device
What is the software platform that is most common amongst all devices?,SELECT Software_Platform FROM device GROUP BY Software_Platform ORDER BY COUNT(*) DESC LIMIT 1,spider_data,device
"What are the different software platforms for devices, ordered by frequency descending?",SELECT Software_Platform FROM device GROUP BY Software_Platform ORDER BY COUNT(*) DESC,spider_data,device
Show the carriers of devices in stock at more than one shop.,SELECT T2.Carrier FROM stock AS T1 JOIN device AS T2 ON T1.Device_ID  =  T2.Device_ID GROUP BY T1.Device_ID HAVING COUNT(*)  >  1,spider_data,device
"What are the minimum, average, and maximum quantities ordered? Check all the invoices.","SELECT min(Order_Quantity) ,  avg(Order_Quantity) ,  max(Order_Quantity) FROM INVOICES",spider_data,cre_Drama_Workshop_Groups
What are the distinct names of the products that cost more than the average?,SELECT DISTINCT Product_Name FROM PRODUCTS WHERE Product_Price  >  (SELECT avg(Product_Price) FROM PRODUCTS),spider_data,cre_Drama_Workshop_Groups
Show all the distinct product names with price higher than the average.,SELECT DISTINCT Product_Name FROM PRODUCTS WHERE Product_Price  >  (SELECT avg(Product_Price) FROM PRODUCTS),spider_data,cre_Drama_Workshop_Groups
"What are the states or counties of the address of the stores with marketing region code ""CA""?","SELECT T1.State_County FROM Addresses AS T1 JOIN Stores AS T2 ON T1.Address_ID  =  T2.Address_ID WHERE T2.Marketing_Region_Code  =  ""CA""",spider_data,cre_Drama_Workshop_Groups
"What is the description, code and the corresponding count of each service type?","SELECT T1.Service_Type_Description ,  T2.Service_Type_Code ,  COUNT(*) FROM Ref_Service_Types AS T1 JOIN Services AS T2 ON T1.Service_Type_Code  =  T2.Service_Type_Code GROUP BY T2.Service_Type_Code",spider_data,cre_Drama_Workshop_Groups
"List the description, code and the number of services for each service type.","SELECT T1.Service_Type_Description ,  T2.Service_Type_Code ,  COUNT(*) FROM Ref_Service_Types AS T1 JOIN Services AS T2 ON T1.Service_Type_Code  =  T2.Service_Type_Code GROUP BY T2.Service_Type_Code",spider_data,cre_Drama_Workshop_Groups
What is the description and code of the type of service that is performed the most often?,"SELECT T1.Service_Type_Description , T1.Service_Type_Code FROM Ref_Service_Types AS T1 JOIN Services AS T2 ON T1.Service_Type_Code  =  T2.Service_Type_Code GROUP BY T1.Service_Type_Code ORDER BY COUNT(*) DESC LIMIT 1",spider_data,cre_Drama_Workshop_Groups
"What are the names of workshop groups in which services with product name ""film"" are performed?","SELECT T1.Store_Phone ,  T1.Store_Email_Address FROM Drama_Workshop_Groups AS T1 JOIN Services AS T2 ON T1.Workshop_Group_ID  =  T2.Workshop_Group_ID WHERE T2.Product_Name  =  ""film""",spider_data,cre_Drama_Workshop_Groups
Find the order detail for the products with price above 2000.,SELECT T1.Other_Item_Details FROM ORDER_ITEMS AS T1 JOIN Products AS T2 ON T1.Product_ID  =  T2.Product_ID WHERE T2.Product_price  >  2000,spider_data,cre_Drama_Workshop_Groups
What are the actual delivery dates of orders with quantity 1?,SELECT T1.Actual_Delivery_Date FROM Customer_Orders AS T1 JOIN ORDER_ITEMS AS T2 ON T1.Order_ID  =  T2.Order_ID WHERE T2.Order_Quantity  =  1,spider_data,cre_Drama_Workshop_Groups
What are the order dates of orders with price higher than 1000?,SELECT T1.Order_Date FROM Customer_Orders AS T1 JOIN ORDER_ITEMS AS T2 ON T1.Order_ID  =  T2.Order_ID JOIN Products AS T3 ON T2.Product_ID  =  T3.Product_ID WHERE T3.Product_price  >  1000,spider_data,cre_Drama_Workshop_Groups
Find the order dates of the orders with price above 1000.,SELECT T1.Order_Date FROM Customer_Orders AS T1 JOIN ORDER_ITEMS AS T2 ON T1.Order_ID  =  T2.Order_ID JOIN Products AS T3 ON T2.Product_ID  =  T3.Product_ID WHERE T3.Product_price  >  1000,spider_data,cre_Drama_Workshop_Groups
What are the names of the drama workshop groups with address in Feliciaberg city?,"SELECT T2.Store_Name FROM Addresses AS T1 JOIN Drama_Workshop_Groups AS T2 ON T1.Address_ID  =  T2.Address_ID WHERE T1.City_Town  =  ""Feliciaberg""",spider_data,cre_Drama_Workshop_Groups
List the email addresses of the drama workshop groups located in Alaska state.,"SELECT T2.Store_Email_Address FROM Addresses AS T1 JOIN Drama_Workshop_Groups AS T2 ON T1.Address_ID  =  T2.Address_ID WHERE T1.State_County  =  ""Alaska""",spider_data,cre_Drama_Workshop_Groups
Show all cities along with the number of drama workshop groups in each city.,"SELECT T1.City_Town ,  count(*) FROM Addresses AS T1 JOIN Drama_Workshop_Groups AS T2 ON T1.Address_ID  =  T2.Address_ID GROUP BY T1.City_Town",spider_data,cre_Drama_Workshop_Groups
Show all cities where at least one customer lives in but no performer lives in.,SELECT T1.City_Town FROM Addresses AS T1 JOIN Customers AS T2 ON T1.Address_ID  =  T2.Address_ID EXCEPT SELECT T1.City_Town FROM Addresses AS T1 JOIN Performers AS T2 ON T1.Address_ID  =  T2.Address_ID,spider_data,cre_Drama_Workshop_Groups
Which cities have at least one customer but no performer?,SELECT T1.City_Town FROM Addresses AS T1 JOIN Customers AS T2 ON T1.Address_ID  =  T2.Address_ID EXCEPT SELECT T1.City_Town FROM Addresses AS T1 JOIN Performers AS T2 ON T1.Address_ID  =  T2.Address_ID,spider_data,cre_Drama_Workshop_Groups
What is the most frequent status of bookings?,SELECT Status_Code FROM BOOKINGS GROUP BY Status_Code ORDER BY count(*) DESC LIMIT 1,spider_data,cre_Drama_Workshop_Groups
Which status code is the most common of all the bookings?,SELECT Status_Code FROM BOOKINGS GROUP BY Status_Code ORDER BY count(*) DESC LIMIT 1,spider_data,cre_Drama_Workshop_Groups
Find the id of the product ordered the most often on invoices.,SELECT Product_ID FROM INVOICES GROUP BY Product_ID ORDER BY COUNT(*) DESC LIMIT 1,spider_data,cre_Drama_Workshop_Groups
What is the description of the service type which offers both the photo product and the film product?,SELECT T1.Service_Type_Description FROM Ref_Service_Types AS T1 JOIN Services AS T2 ON T1.Service_Type_Code  =  T2.Service_Type_Code WHERE T2.Product_Name  =  'photo' INTERSECT SELECT T1.Service_Type_Description FROM Ref_Service_Types AS T1 JOIN Services AS T2 ON T1.Service_Type_Code  =  T2.Service_Type_Code WHERE T2.Product_Name  =  'film',spider_data,cre_Drama_Workshop_Groups
"How many musicians play in the song ""Flash""?","SELECT count(*) FROM performance AS T1 JOIN band AS T2 ON T1.bandmate  =  T2.id JOIN songs AS T3 ON T3.songid  =  T1.songid WHERE T3.Title  =  ""Flash""",spider_data,music_2
"Find all the songs produced by artists with first name ""Marianne"".","SELECT T3.Title FROM Performance AS T1 JOIN Band AS T2 ON T1.bandmate  =  T2.id JOIN Songs AS T3 ON T3.SongId  =  T1.SongId WHERE T2.firstname  =  ""Marianne""",spider_data,music_2
What is the last name of the musicians who has played back position the most?,"SELECT T2.lastname FROM Performance AS T1 JOIN Band AS T2 ON T1.bandmate  =  T2.id WHERE stageposition  =  ""back"" GROUP BY lastname ORDER BY count(*) DESC LIMIT 1",spider_data,music_2
What is the last name of the musician that has been at the back position the most?,"SELECT T2.lastname FROM Performance AS T1 JOIN Band AS T2 ON T1.bandmate  =  T2.id WHERE stageposition  =  ""back"" GROUP BY lastname ORDER BY count(*) DESC LIMIT 1",spider_data,music_2
What instrument is used the most?,SELECT instrument FROM instruments GROUP BY instrument ORDER BY count(*) DESC LIMIT 1,spider_data,music_2
"How many instrument does the musician with last name ""Heilo"" use?","SELECT count(DISTINCT instrument) FROM instruments AS T1 JOIN Band AS T2 ON T1.bandmateid  =  T2.id WHERE T2.lastname  =  ""Heilo""",spider_data,music_2
Which vocal type is the most frequently appearring type?,SELECT TYPE FROM vocals GROUP BY TYPE ORDER BY count(*) DESC LIMIT 1,spider_data,music_2
"Which vocal type has the band mate with last name ""Heilo"" played the most?","SELECT TYPE FROM vocals AS T1 JOIN band AS T2 ON T1.bandmate  =  T2.id WHERE lastname  =  ""Heilo"" GROUP BY TYPE ORDER BY count(*) DESC LIMIT 1",spider_data,music_2
"What is the type of vocals that the band member with the last name ""Heilo"" played the most?","SELECT TYPE FROM vocals AS T1 JOIN band AS T2 ON T1.bandmate  =  T2.id WHERE lastname  =  ""Heilo"" GROUP BY TYPE ORDER BY count(*) DESC LIMIT 1",spider_data,music_2
"What are the types of vocals used in the song ""Le Pop""?","SELECT TYPE FROM vocals AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid WHERE title  =  ""Le Pop""",spider_data,music_2
"What are the types of vocals used in the song ""Demon Kitty Rag""?","SELECT count(*) FROM vocals AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid WHERE title  =  ""Demon Kitty Rag""",spider_data,music_2
"Find the number of vocal types used in song ""Demon Kitty Rag""?","SELECT count(*) FROM vocals AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid WHERE title  =  ""Demon Kitty Rag""",spider_data,music_2
How many songs have vocals of type lead?,"SELECT count(DISTINCT title) FROM vocals AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid WHERE TYPE  =  ""lead""",spider_data,music_2
"Which vocal type did the musician with first name ""Solveig"" played in the song with title ""A Bar in Amsterdam""?","SELECT TYPE FROM vocals AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid JOIN band AS T3 ON T1.bandmate  =  T3.id WHERE T3.firstname  =  ""Solveig"" AND T2.title  =  ""A Bar In Amsterdam""",spider_data,music_2
"How many instruments does the song ""Badlands"" use?","SELECT count(DISTINCT instrument) FROM instruments AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid WHERE title  =  ""Badlands""",spider_data,music_2
"How many different instruments are used in the song ""Badlands""?","SELECT count(DISTINCT instrument) FROM instruments AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid WHERE title  =  ""Badlands""",spider_data,music_2
"What are the vocal types used in song ""Badlands""?","SELECT TYPE FROM vocals AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid WHERE title  =  ""Badlands""",spider_data,music_2
"What types of vocals are used in the song ""Badlands""?","SELECT TYPE FROM vocals AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid WHERE title  =  ""Badlands""",spider_data,music_2
"Find the number of vocal types used in song ""Le Pop""","SELECT count(*) FROM vocals AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid WHERE title  =  ""Le Pop""",spider_data,music_2
"How many vocal types are used in the song ""Le Pop""?","SELECT count(*) FROM vocals AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid WHERE title  =  ""Le Pop""",spider_data,music_2
How many songs have a shared vocal?,"SELECT count(DISTINCT title) FROM vocals AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid WHERE TYPE  =  ""shared""",spider_data,music_2
How many different songs have shared vocals?,"SELECT count(DISTINCT title) FROM vocals AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid WHERE TYPE  =  ""shared""",spider_data,music_2
"What are the types of vocals that the band member with the first name ""Solveig"" played the most?","SELECT TYPE FROM vocals AS T1 JOIN band AS T2 ON T1.bandmate  =  T2.id WHERE firstname  =  ""Solveig"" GROUP BY TYPE ORDER BY count(*) DESC LIMIT 1",spider_data,music_2
"Which vocal type has the band mate with first name ""Solveig"" played the most?","SELECT TYPE FROM vocals AS T1 JOIN band AS T2 ON T1.bandmate  =  T2.id WHERE firstname  =  ""Solveig"" GROUP BY TYPE ORDER BY count(*) DESC LIMIT 1",spider_data,music_2
"Which vocal type did the musician with last name ""Heilo"" played in the song with title ""Der Kapitan""?","SELECT TYPE FROM vocals AS T1 JOIN songs AS T2 ON T1.songid  =  T2.songid JOIN band AS T3 ON T1.bandmate  =  T3.id WHERE T3.lastname  =  ""Heilo"" AND T2.title  =  ""Der Kapitan""",spider_data,music_2
"What is the vocal type of the band mate whose first name is ""Marianne"" played the most?","SELECT TYPE FROM vocals AS T1 JOIN band AS T2 ON T1.bandmate  =  T2.id WHERE firstname  =  ""Marianne"" GROUP BY TYPE ORDER BY count(*) DESC LIMIT 1",spider_data,music_2
Find the number of songs in all the studio albums.,"SELECT count(DISTINCT T3.title) FROM albums AS T1 JOIN tracklists AS T2 ON T1.aid  =  T2.albumid JOIN songs AS T3 ON T2.songid  =  T3.songid WHERE t1.type  =  ""Studio""",spider_data,music_2
How many songs appear in studio albums?,"SELECT count(DISTINCT T3.title) FROM albums AS T1 JOIN tracklists AS T2 ON T1.aid  =  T2.albumid JOIN songs AS T3 ON T2.songid  =  T3.songid WHERE t1.type  =  ""Studio""",spider_data,music_2
"Return the average, maximum, and total revenues across all manufacturers.","SELECT avg(revenue) ,  max(revenue) ,  sum(revenue) FROM manufacturers",spider_data,manufactory_1
"What are the average, maximum and total revenues of all companies?","SELECT avg(revenue) ,  max(revenue) ,  sum(revenue) FROM manufacturers",spider_data,manufactory_1
Find the number of manufactures that are based in Tokyo or Beijing.,SELECT count(*) FROM manufacturers WHERE headquarter  =  'Tokyo' OR headquarter  =  'Beijing',spider_data,manufactory_1
How many manufacturers have headquarters in either Tokyo or Beijing?,SELECT count(*) FROM manufacturers WHERE headquarter  =  'Tokyo' OR headquarter  =  'Beijing',spider_data,manufactory_1
Return the total revenue of companies with headquarters in Tokyo or Taiwan.,SELECT sum(revenue) FROM manufacturers WHERE Headquarter  =  'Tokyo' OR Headquarter  =  'Taiwan',spider_data,manufactory_1
What is the total revenue of all companies whose main office is at Tokyo or Taiwan?,SELECT sum(revenue) FROM manufacturers WHERE Headquarter  =  'Tokyo' OR Headquarter  =  'Taiwan',spider_data,manufactory_1
What are the names of products produced by both Creative Labs and Sony?,SELECT T1.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T2.name  =  'Creative Labs' INTERSECT SELECT T1.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T2.name  =  'Sony',spider_data,manufactory_1
Find the name of product that is produced by both companies Creative Labs and Sony.,SELECT T1.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T2.name  =  'Creative Labs' INTERSECT SELECT T1.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T2.name  =  'Sony',spider_data,manufactory_1
Find the name of companies whose revenue is greater than the average revenue of all companies.,SELECT name FROM manufacturers WHERE revenue  >  (SELECT avg(revenue) FROM manufacturers),spider_data,manufactory_1
"What are the names, headquarters and revenues for manufacturers, sorted by revenue descending?","SELECT name ,  headquarter ,  revenue FROM manufacturers ORDER BY revenue DESC",spider_data,manufactory_1
Find the name of companies whose revenue is smaller than the revenue of all companies based in Austin.,SELECT name FROM manufacturers WHERE revenue  <  (SELECT min(revenue) FROM manufacturers WHERE headquarter  =  'Austin'),spider_data,manufactory_1
What are the names of manufacturers with revenue greater than the average of all revenues?,SELECT name FROM manufacturers WHERE revenue  >  (SELECT avg(revenue) FROM manufacturers),spider_data,manufactory_1
What are the names of companies with revenue less than the lowest revenue of any manufacturer in Austin?,SELECT name FROM manufacturers WHERE revenue  <  (SELECT min(revenue) FROM manufacturers WHERE headquarter  =  'Austin'),spider_data,manufactory_1
Find the total revenue of companies whose revenue is larger than the revenue of some companies based in Austin.,SELECT sum(revenue) FROM manufacturers WHERE revenue  >  (SELECT min(revenue) FROM manufacturers WHERE headquarter  =  'Austin'),spider_data,manufactory_1
What is the total revenue of companies with revenue greater than the lowest revenue of any manufacturer in Austin?,SELECT sum(revenue) FROM manufacturers WHERE revenue  >  (SELECT min(revenue) FROM manufacturers WHERE headquarter  =  'Austin'),spider_data,manufactory_1
Find the total revenue for each manufacturer.,"SELECT sum(revenue) ,  name FROM manufacturers GROUP BY name",spider_data,manufactory_1
Find the name and revenue of the company that earns the highest revenue in each city.,"SELECT name ,  max(revenue) ,  Headquarter FROM manufacturers GROUP BY Headquarter",spider_data,manufactory_1
What are the names and revenues of the companies with the highest revenues in each headquarter city?,"SELECT name ,  max(revenue) ,  Headquarter FROM manufacturers GROUP BY Headquarter",spider_data,manufactory_1
What is the total revenue of each manufacturer?,"SELECT sum(revenue) ,  name FROM manufacturers GROUP BY name",spider_data,manufactory_1
What are the average prices of products for each manufacturer?,"SELECT avg(T1.price) ,  T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code GROUP BY T2.name",spider_data,manufactory_1
How many different products are produced in each headquarter city?,"SELECT count(DISTINCT T1.name) ,  T2.Headquarter FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code GROUP BY T2.Headquarter",spider_data,manufactory_1
"Find the average prices of all products from each manufacture, and list each company's name.","SELECT avg(T1.price) ,  T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code GROUP BY T2.name",spider_data,manufactory_1
Find the number of different products that are produced by companies at different headquarter cities.,"SELECT count(DISTINCT T1.name) ,  T2.Headquarter FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code GROUP BY T2.Headquarter",spider_data,manufactory_1
Find number of products which Sony does not make.,SELECT count(DISTINCT name) FROM products WHERE name NOT IN (SELECT T1.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T2.name  =  'Sony'),spider_data,manufactory_1
How many products are not made by Sony?,SELECT count(DISTINCT name) FROM products WHERE name NOT IN (SELECT T1.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T2.name  =  'Sony'),spider_data,manufactory_1
What are the names of companies that do not make DVD drives?,SELECT name FROM manufacturers EXCEPT SELECT T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T1.name  =  'DVD drive',spider_data,manufactory_1
Find the name of companies that do not make DVD drive.,SELECT name FROM manufacturers EXCEPT SELECT T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T1.name  =  'DVD drive',spider_data,manufactory_1
"Find the number of products for each manufacturer, showing the name of each company.","SELECT count(*) ,  T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code GROUP BY T2.name",spider_data,manufactory_1
How many products are there for each manufacturer?,"SELECT count(*) ,  T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code GROUP BY T2.name",spider_data,manufactory_1
"Select the name and price of all products with a price larger than or equal to $180, and sort first by price (in descending order), and then by name  (in ascending order).","SELECT name ,  price FROM products WHERE price  >=  180 ORDER BY price DESC ,  name ASC",spider_data,manufactory_1
"What are the average prices of products, grouped by manufacturer code?","SELECT AVG(Price) ,  Manufacturer FROM Products GROUP BY Manufacturer",spider_data,manufactory_1
"Select the average price of each manufacturer's products, showing only the manufacturer's code.","SELECT AVG(Price) ,  Manufacturer FROM Products GROUP BY Manufacturer",spider_data,manufactory_1
"Select the average price of each manufacturer's products, showing the manufacturer's name.","SELECT avg(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name",spider_data,manufactory_1
"What are the average prices of products, grouped by manufacturer name?","SELECT avg(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name",spider_data,manufactory_1
What are the names and average prices of products for manufacturers whose products cost on average 150 or more?,"SELECT avg(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name HAVING avg(T1.price) >= 150",spider_data,manufactory_1
Select the names of manufacturer whose products have an average price higher than or equal to $150.,"SELECT avg(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name HAVING avg(T1.price) >= 150",spider_data,manufactory_1
Select the name and price of the cheapest product.,"SELECT name ,  price FROM Products ORDER BY price ASC LIMIT 1",spider_data,manufactory_1
What is the name and price of the cheapest product?,"SELECT name ,  price FROM Products ORDER BY price ASC LIMIT 1",spider_data,manufactory_1
"For each manufacturer name, what are the names and prices of their most expensive product?","SELECT T1.Name ,  max(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name",spider_data,manufactory_1
Select the name of each manufacturer along with the name and price of its most expensive product.,"SELECT T1.Name ,  max(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name",spider_data,manufactory_1
Select the code of the product that is cheapest in each product category.,"SELECT code ,  name ,  min(price) FROM products GROUP BY name",spider_data,manufactory_1
Which products have problems reported by both the staff named Lacey Bosco and the staff named Kenton Champlin?,"SELECT T2.product_name FROM problems AS T1 JOIN product AS T2 JOIN staff AS T3 ON T1.product_id = T2.product_id AND T1.reported_by_staff_id = T3.staff_id WHERE T3.staff_first_name = ""Lacey"" AND T3.staff_last_name = ""Bosco"" INTERSECT SELECT T2.product_name FROM problems AS T1 JOIN product AS T2 JOIN staff AS T3 ON T1.product_id = T2.product_id AND T1.reported_by_staff_id = T3.staff_id WHERE T3.staff_first_name = ""Kenton"" AND T3.staff_last_name = ""Champlin""",spider_data,tracking_software_problems
What is the number of branches that have more than the average number of memberships?,SELECT count(*) FROM branch WHERE membership_amount  >  (SELECT avg(membership_amount) FROM branch),spider_data,shop_membership
How many branches where have more than average number of memberships are there?,SELECT count(*) FROM branch WHERE membership_amount  >  (SELECT avg(membership_amount) FROM branch),spider_data,shop_membership
