query_id,source_file,split,question,sql,db_name, dt_name,dataset_name
10784,train_spider.json,train,What are the details and star ratings of the three hotels with the lowest price ranges?,"SELECT other_hotel_details ,  star_rating_code FROM HOTELS ORDER BY price_range ASC LIMIT 3",cre_Theme_park,,spider_data
10785,train_spider.json,train,Show the transportation method most people choose to get to tourist attractions.,SELECT How_to_Get_There FROM Tourist_Attractions GROUP BY How_to_Get_There ORDER BY COUNT(*) DESC LIMIT 1,cre_Theme_park,,spider_data
10786,train_spider.json,train,Which transportation method is used the most often to get to tourist attractions?,SELECT How_to_Get_There FROM Tourist_Attractions GROUP BY How_to_Get_There ORDER BY COUNT(*) DESC LIMIT 1,cre_Theme_park,,spider_data
10787,train_spider.json,train,Show the description and code of the attraction type most tourist attractions belong to.,"SELECT T1.Attraction_Type_Description ,  T2.Attraction_Type_Code FROM Ref_Attraction_Types AS T1 JOIN Tourist_Attractions AS T2 ON T1.Attraction_Type_Code  =  T2.Attraction_Type_Code GROUP BY T2.Attraction_Type_Code ORDER BY COUNT(*) DESC LIMIT 1",cre_Theme_park,,spider_data
10788,train_spider.json,train,Which attraction type does the most tourist attractions belong to? Tell me its  attraction type description and code.,"SELECT T1.Attraction_Type_Description ,  T2.Attraction_Type_Code FROM Ref_Attraction_Types AS T1 JOIN Tourist_Attractions AS T2 ON T1.Attraction_Type_Code  =  T2.Attraction_Type_Code GROUP BY T2.Attraction_Type_Code ORDER BY COUNT(*) DESC LIMIT 1",cre_Theme_park,,spider_data
10789,train_spider.json,train,Show different ways to get to attractions and the number of attractions that can be accessed in the corresponding way.,"SELECT How_to_Get_There ,  COUNT(*) FROM Tourist_Attractions GROUP BY How_to_Get_There",cre_Theme_park,,spider_data
10790,train_spider.json,train,"List all the possible ways to get to attractions, together with the number of attractions accessible by these methods.","SELECT How_to_Get_There ,  COUNT(*) FROM Tourist_Attractions GROUP BY How_to_Get_There",cre_Theme_park,,spider_data
10791,train_spider.json,train,"Show different tourist attractions' names, ids, and the corresponding number of visits.","SELECT T1.Name ,  T2.Tourist_Attraction_ID ,   COUNT(*) FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID",cre_Theme_park,,spider_data
10792,train_spider.json,train,"What are the name, id and the corresponding number of visits for each  tourist attraction?","SELECT T1.Name ,  T2.Tourist_Attraction_ID ,   COUNT(*) FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID",cre_Theme_park,,spider_data
10793,train_spider.json,train,Show the names and ids of tourist attractions that are visited at least two times.,"SELECT T1.Name ,  T2.Tourist_Attraction_ID FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID HAVING count(*)  >=  2",cre_Theme_park,,spider_data
10794,train_spider.json,train,Which tourist attractions are visited at least twice? Give me their names and ids.,"SELECT T1.Name ,  T2.Tourist_Attraction_ID FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID HAVING count(*)  >=  2",cre_Theme_park,,spider_data
10795,train_spider.json,train,Show the names and ids of tourist attractions that are visited at most once.,"SELECT T1.Name ,  T1.Tourist_Attraction_ID FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID HAVING count(*)  <=  1",cre_Theme_park,,spider_data
10796,train_spider.json,train,What are the names and ids of the tourist attractions that are visited at most once?,"SELECT T1.Name ,  T1.Tourist_Attraction_ID FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID HAVING count(*)  <=  1",cre_Theme_park,,spider_data
10797,train_spider.json,train,What are the names of tourist attractions that can be reached by walk or is at address 660 Shea Crescent?,"SELECT T2.Name FROM Locations AS T1 JOIN Tourist_Attractions AS T2 ON T1.Location_ID  =  T2.Location_ID WHERE T1.Address  =  ""660 Shea Crescent"" OR T2.How_to_Get_There  =  ""walk""",cre_Theme_park,,spider_data
10798,train_spider.json,train,Find the names of the tourist attractions that is either accessible by walk or at address 660 Shea Crescent.,"SELECT T2.Name FROM Locations AS T1 JOIN Tourist_Attractions AS T2 ON T1.Location_ID  =  T2.Location_ID WHERE T1.Address  =  ""660 Shea Crescent"" OR T2.How_to_Get_There  =  ""walk""",cre_Theme_park,,spider_data
10799,train_spider.json,train,What are the names of the tourist attractions that have parking or shopping as their feature details?,SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN Tourist_Attraction_Features AS T2 ON T1.tourist_attraction_id  =  T2.tourist_attraction_id JOIN Features AS T3 ON T2.Feature_ID  =  T3.Feature_ID WHERE T3.feature_Details  =  'park' UNION SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN Tourist_Attraction_Features AS T2 ON T1.tourist_attraction_id  =  T2.tourist_attraction_id JOIN Features AS T3 ON T2.Feature_ID  =  T3.Feature_ID WHERE T3.feature_Details  =  'shopping',cre_Theme_park,,spider_data
10800,train_spider.json,train,Find the tourist attractions that have parking or shopping as their feature details. What are the names of the attractions?,SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN Tourist_Attraction_Features AS T2 ON T1.tourist_attraction_id  =  T2.tourist_attraction_id JOIN Features AS T3 ON T2.Feature_ID  =  T3.Feature_ID WHERE T3.feature_Details  =  'park' UNION SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN Tourist_Attraction_Features AS T2 ON T1.tourist_attraction_id  =  T2.tourist_attraction_id JOIN Features AS T3 ON T2.Feature_ID  =  T3.Feature_ID WHERE T3.feature_Details  =  'shopping',cre_Theme_park,,spider_data
10801,train_spider.json,train,What are the names of tourist attractions that can be reached by bus or is at address 254 Ottilie Junction?,"SELECT T2.Name FROM Locations AS T1 JOIN Tourist_Attractions AS T2 ON T1.Location_ID  =  T2.Location_ID WHERE T1.Address  =  ""254 Ottilie Junction"" OR T2.How_to_Get_There  =  ""bus""",cre_Theme_park,,spider_data
10802,train_spider.json,train,Find the names of the tourist attractions that is either accessible by bus or at address 254 Ottilie Junction.,"SELECT T2.Name FROM Locations AS T1 JOIN Tourist_Attractions AS T2 ON T1.Location_ID  =  T2.Location_ID WHERE T1.Address  =  ""254 Ottilie Junction"" OR T2.How_to_Get_There  =  ""bus""",cre_Theme_park,,spider_data
10803,train_spider.json,train,What are the names of the tourist attractions Vincent and Marcelle visit?,"SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  ""Vincent"" INTERSECT SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  ""Marcelle""",cre_Theme_park,,spider_data
10804,train_spider.json,train,Which tourist attractions do the tourists Vincent and Marcelle visit? Tell me the names of the attractions.,"SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  ""Vincent"" INTERSECT SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  ""Marcelle""",cre_Theme_park,,spider_data
10805,train_spider.json,train,What are the names of tourist attraction that Alison visited but Rosalind did not visit?,"SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  ""Alison"" EXCEPT SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  ""Rosalind""",cre_Theme_park,,spider_data
10806,train_spider.json,train,Find the the names of the tourist attractions that the tourist named Alison visited but Rosalind did not visit.,"SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  ""Alison"" EXCEPT SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  ""Rosalind""",cre_Theme_park,,spider_data
10807,train_spider.json,train,How many tourists did not make any visit?,SELECT count(*) FROM Visitors WHERE Tourist_ID NOT IN ( SELECT Tourist_ID FROM Visits ),cre_Theme_park,,spider_data
10808,train_spider.json,train,Count the number of tourists who did not visit any place.,SELECT count(*) FROM Visitors WHERE Tourist_ID NOT IN ( SELECT Tourist_ID FROM Visits ),cre_Theme_park,,spider_data
10809,train_spider.json,train,How many video games exist?,SELECT count(*) FROM Video_games,game_1,,spider_data
10810,train_spider.json,train,How many video games do you have?,SELECT count(*) FROM Video_games,game_1,,spider_data
10811,train_spider.json,train,How many video game types exist?,SELECT count(DISTINCT gtype) FROM Video_games,game_1,,spider_data
10812,train_spider.json,train,What is the count of different game types?,SELECT count(DISTINCT gtype) FROM Video_games,game_1,,spider_data
10813,train_spider.json,train,Show all video game types.,SELECT DISTINCT gtype FROM Video_games,game_1,,spider_data
10814,train_spider.json,train,What are the different types of video games?,SELECT DISTINCT gtype FROM Video_games,game_1,,spider_data
10815,train_spider.json,train,Show all video games and their types in the order of their names.,"SELECT gname ,  gtype FROM Video_games ORDER BY gname",game_1,,spider_data
10816,train_spider.json,train,What are the names of all the video games and their types in alphabetical order?,"SELECT gname ,  gtype FROM Video_games ORDER BY gname",game_1,,spider_data
10817,train_spider.json,train,Show all video games with type Collectible card game.,"SELECT gname FROM Video_games WHERE gtype  =  ""Collectible card game""",game_1,,spider_data
10818,train_spider.json,train,What are the names of all video games that are collectible cards?,"SELECT gname FROM Video_games WHERE gtype  =  ""Collectible card game""",game_1,,spider_data
10819,train_spider.json,train,What is the type of video game Call of Destiny.,"SELECT gtype FROM Video_games WHERE gname  =  ""Call of Destiny""",game_1,,spider_data
10820,train_spider.json,train,What type of game is Call of Destiny?,"SELECT gtype FROM Video_games WHERE gname  =  ""Call of Destiny""",game_1,,spider_data
10821,train_spider.json,train,How many video games have type Massively multiplayer online game?,"SELECT count(*) FROM Video_games WHERE gtype  =  ""Massively multiplayer online game""",game_1,,spider_data
10822,train_spider.json,train,Count the number of video games with Massively multiplayer online game type .,"SELECT count(*) FROM Video_games WHERE gtype  =  ""Massively multiplayer online game""",game_1,,spider_data
10823,train_spider.json,train,Show all video game types and the number of video games in each type.,"SELECT gtype ,  count(*) FROM Video_games GROUP BY gtype",game_1,,spider_data
10824,train_spider.json,train,What are the types of video games and how many are in each type?,"SELECT gtype ,  count(*) FROM Video_games GROUP BY gtype",game_1,,spider_data
10825,train_spider.json,train,Which game type has most number of games?,SELECT gtype FROM Video_games GROUP BY gtype ORDER BY count(*) DESC LIMIT 1,game_1,,spider_data
10826,train_spider.json,train,What type has the most games?,SELECT gtype FROM Video_games GROUP BY gtype ORDER BY count(*) DESC LIMIT 1,game_1,,spider_data
10827,train_spider.json,train,Which game type has least number of games?,SELECT gtype FROM Video_games GROUP BY gtype ORDER BY count(*) LIMIT 1,game_1,,spider_data
10828,train_spider.json,train,What is the type with the fewest games?,SELECT gtype FROM Video_games GROUP BY gtype ORDER BY count(*) LIMIT 1,game_1,,spider_data
10829,train_spider.json,train,Show ids for all students who live in CHI.,"SELECT StuID FROM Student WHERE city_code  =  ""CHI""",game_1,,spider_data
10830,train_spider.json,train,What are the ids of all students who live in CHI?,"SELECT StuID FROM Student WHERE city_code  =  ""CHI""",game_1,,spider_data
10831,train_spider.json,train,Show ids for all students who have advisor 1121.,SELECT StuID FROM Student WHERE Advisor  =  1121,game_1,,spider_data
10832,train_spider.json,train,What are the ids of all students who have advisor number 1121?,SELECT StuID FROM Student WHERE Advisor  =  1121,game_1,,spider_data
10833,train_spider.json,train,Show first name for all students with major 600.,SELECT Fname FROM Student WHERE Major  =  600,game_1,,spider_data
10834,train_spider.json,train,What are the first names for all students who are from the major numbered 600?,SELECT Fname FROM Student WHERE Major  =  600,game_1,,spider_data
10835,train_spider.json,train,"Show the average, minimum, and maximum age for different majors.","SELECT major ,  avg(age) ,  min(age) ,  max(age) FROM Student GROUP BY major",game_1,,spider_data
10836,train_spider.json,train,"What are the average, minimum, and max ages for each of the different majors?","SELECT major ,  avg(age) ,  min(age) ,  max(age) FROM Student GROUP BY major",game_1,,spider_data
10837,train_spider.json,train,Show all advisors who have at least two students.,SELECT advisor FROM Student GROUP BY advisor HAVING count(*)  >=  2,game_1,,spider_data
10838,train_spider.json,train,What are the advisors,SELECT advisor FROM Student GROUP BY advisor HAVING count(*)  >=  2,game_1,,spider_data
10839,train_spider.json,train,How many sports do we have?,SELECT count(DISTINCT sportname) FROM Sportsinfo,game_1,,spider_data
10840,train_spider.json,train,How many different types of sports do we offer?,SELECT count(DISTINCT sportname) FROM Sportsinfo,game_1,,spider_data
10841,train_spider.json,train,How many students play sports?,SELECT count(DISTINCT StuID) FROM Sportsinfo,game_1,,spider_data
10842,train_spider.json,train,How many different students are involved in sports?,SELECT count(DISTINCT StuID) FROM Sportsinfo,game_1,,spider_data
10843,train_spider.json,train,List ids for all student who are on scholarship.,SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',game_1,,spider_data
10844,train_spider.json,train,What are the ids for all sporty students who are on scholarship?,SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',game_1,,spider_data
10845,train_spider.json,train,Show last names for all student who are on scholarship.,SELECT T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.onscholarship  =  'Y',game_1,,spider_data
10846,train_spider.json,train,What are the last names for all scholarship students?,SELECT T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.onscholarship  =  'Y',game_1,,spider_data
10847,train_spider.json,train,How many games are played for all students?,SELECT sum(gamesplayed) FROM Sportsinfo,game_1,,spider_data
10848,train_spider.json,train,What is the total number of games played?,SELECT sum(gamesplayed) FROM Sportsinfo,game_1,,spider_data
10849,train_spider.json,train,How many games are played for all football games by students on scholarship?,"SELECT sum(gamesplayed) FROM Sportsinfo WHERE sportname  =  ""Football"" AND onscholarship  =  'Y'",game_1,,spider_data
10850,train_spider.json,train,What is the total number of all football games played by scholarship students?,"SELECT sum(gamesplayed) FROM Sportsinfo WHERE sportname  =  ""Football"" AND onscholarship  =  'Y'",game_1,,spider_data
10851,train_spider.json,train,Show all sport name and the number of students.,"SELECT sportname ,  count(*) FROM Sportsinfo GROUP BY sportname",game_1,,spider_data
10852,train_spider.json,train,How many students play each sport?,"SELECT sportname ,  count(*) FROM Sportsinfo GROUP BY sportname",game_1,,spider_data
10853,train_spider.json,train,Show all student IDs with the number of sports and total number of games played,"SELECT StuID ,  count(*) ,  sum(gamesplayed) FROM Sportsinfo GROUP BY StuID",game_1,,spider_data
10854,train_spider.json,train,What are the ids of all students along with how many sports and games did they play?,"SELECT StuID ,  count(*) ,  sum(gamesplayed) FROM Sportsinfo GROUP BY StuID",game_1,,spider_data
10855,train_spider.json,train,Show all student IDs with more than total 10 hours per week on all sports played.,SELECT StuID FROM Sportsinfo GROUP BY StuID HAVING sum(hoursperweek)  >  10,game_1,,spider_data
10856,train_spider.json,train,What are the student IDs for everybody who worked for more than 10 hours per week on all sports?,SELECT StuID FROM Sportsinfo GROUP BY StuID HAVING sum(hoursperweek)  >  10,game_1,,spider_data
10857,train_spider.json,train,What is the first name and last name of the student who have most number of sports?,"SELECT T2.Fname ,  T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID GROUP BY T1.StuID ORDER BY count(*) DESC LIMIT 1",game_1,,spider_data
10858,train_spider.json,train,What is the first and last name of the student who played the most sports?,"SELECT T2.Fname ,  T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID GROUP BY T1.StuID ORDER BY count(*) DESC LIMIT 1",game_1,,spider_data
10859,train_spider.json,train,Which sport has most number of students on scholarship?,SELECT sportname FROM Sportsinfo WHERE onscholarship  =  'Y' GROUP BY sportname ORDER BY count(*) DESC LIMIT 1,game_1,,spider_data
10860,train_spider.json,train,What is the sport with the most scholarship students?,SELECT sportname FROM Sportsinfo WHERE onscholarship  =  'Y' GROUP BY sportname ORDER BY count(*) DESC LIMIT 1,game_1,,spider_data
10861,train_spider.json,train,Show student ids who don't have any sports.,SELECT StuID FROM Student EXCEPT SELECT StuID FROM Sportsinfo,game_1,,spider_data
10862,train_spider.json,train,What are the ids of all students who don't play sports?,SELECT StuID FROM Student EXCEPT SELECT StuID FROM Sportsinfo,game_1,,spider_data
10863,train_spider.json,train,Show student ids who are on scholarship and have major 600.,SELECT StuID FROM Student WHERE major  =  600 INTERSECT SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',game_1,,spider_data
10864,train_spider.json,train,What are the student ids for those on scholarship in major number 600?,SELECT StuID FROM Student WHERE major  =  600 INTERSECT SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',game_1,,spider_data
10865,train_spider.json,train,Show student ids who are female and play football.,"SELECT StuID FROM Student WHERE sex  =  'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",game_1,,spider_data
10866,train_spider.json,train,What are the ids of all female students who play football?,"SELECT StuID FROM Student WHERE sex  =  'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",game_1,,spider_data
10867,train_spider.json,train,Show all male student ids who don't play football.,"SELECT StuID FROM Student WHERE sex  =  'M' EXCEPT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",game_1,,spider_data
10868,train_spider.json,train,What are the ids of all male students who do not play football?,"SELECT StuID FROM Student WHERE sex  =  'M' EXCEPT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",game_1,,spider_data
10869,train_spider.json,train,Show total hours per week and number of games played for student David Shieber.,"SELECT sum(hoursperweek) ,  sum(gamesplayed) FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T2.Fname  =  ""David"" AND T2.Lname  =  ""Shieber""",game_1,,spider_data
10870,train_spider.json,train,What is the total number of hours per work and number of games played by David Shieber?,"SELECT sum(hoursperweek) ,  sum(gamesplayed) FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T2.Fname  =  ""David"" AND T2.Lname  =  ""Shieber""",game_1,,spider_data
10871,train_spider.json,train,Show total hours per week and number of games played for students under 20.,"SELECT sum(hoursperweek) ,  sum(gamesplayed) FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T2.age  <  20",game_1,,spider_data
10872,train_spider.json,train,What is the total number of hours per week and number of games played by students under 20?,"SELECT sum(hoursperweek) ,  sum(gamesplayed) FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T2.age  <  20",game_1,,spider_data
10873,train_spider.json,train,How many students play video games?,SELECT count(DISTINCT StuID) FROM Plays_games,game_1,,spider_data
10874,train_spider.json,train,How many different students play games?,SELECT count(DISTINCT StuID) FROM Plays_games,game_1,,spider_data
10875,train_spider.json,train,Show ids of students who don't play video game.,SELECT StuID FROM Student EXCEPT SELECT StuID FROM Plays_games,game_1,,spider_data
10876,train_spider.json,train,What are the ids of all students who are not video game players?,SELECT StuID FROM Student EXCEPT SELECT StuID FROM Plays_games,game_1,,spider_data
10877,train_spider.json,train,Show ids of students who play video game and play sports.,SELECT StuID FROM Sportsinfo INTERSECT SELECT StuID FROM Plays_games,game_1,,spider_data
10878,train_spider.json,train,What are the ids of all students who played video games and sports?,SELECT StuID FROM Sportsinfo INTERSECT SELECT StuID FROM Plays_games,game_1,,spider_data
10879,train_spider.json,train,Show all game ids and the number of hours played.,"SELECT gameid ,  sum(hours_played) FROM Plays_games GROUP BY gameid",game_1,,spider_data
10880,train_spider.json,train,What are ids and total number of hours played for each game?,"SELECT gameid ,  sum(hours_played) FROM Plays_games GROUP BY gameid",game_1,,spider_data
10881,train_spider.json,train,Show all student ids and the number of hours played.,"SELECT Stuid ,  sum(hours_played) FROM Plays_games GROUP BY Stuid",game_1,,spider_data
10882,train_spider.json,train,What are the ids of all students and number of hours played?,"SELECT Stuid ,  sum(hours_played) FROM Plays_games GROUP BY Stuid",game_1,,spider_data
10883,train_spider.json,train,Show the game name that has most number of hours played.,SELECT gname FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.gameid  =  T2.gameid GROUP BY T1.gameid ORDER BY sum(hours_played) DESC LIMIT 1,game_1,,spider_data
10884,train_spider.json,train,What is the name of the game that has been played the most?,SELECT gname FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.gameid  =  T2.gameid GROUP BY T1.gameid ORDER BY sum(hours_played) DESC LIMIT 1,game_1,,spider_data
10885,train_spider.json,train,Show all game names played by at least 1000 hours.,SELECT gname FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.gameid  =  T2.gameid GROUP BY T1.gameid HAVING sum(hours_played)  >=  1000,game_1,,spider_data
10886,train_spider.json,train,What are the names of all the games that have been played for at least 1000 hours?,SELECT gname FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.gameid  =  T2.gameid GROUP BY T1.gameid HAVING sum(hours_played)  >=  1000,game_1,,spider_data
10887,train_spider.json,train,Show all game names played by Linda Smith,"SELECT Gname FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.gameid  =  T2.gameid JOIN Student AS T3 ON T3.Stuid  =  T1.Stuid WHERE T3.Lname  =  ""Smith"" AND T3.Fname  =  ""Linda""",game_1,,spider_data
10888,train_spider.json,train,What are the names of all games played by Linda Smith?,"SELECT Gname FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.gameid  =  T2.gameid JOIN Student AS T3 ON T3.Stuid  =  T1.Stuid WHERE T3.Lname  =  ""Smith"" AND T3.Fname  =  ""Linda""",game_1,,spider_data
10889,train_spider.json,train,Find the last and first name of students who are playing Football or Lacrosse.,"SELECT T2.lname ,  T2.fname FROM SportsInfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.SportName  =  ""Football"" OR T1.SportName  =  ""Lacrosse""",game_1,,spider_data
10890,train_spider.json,train,What is the first and last name of all students who play Football or Lacrosse?,"SELECT T2.lname ,  T2.fname FROM SportsInfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.SportName  =  ""Football"" OR T1.SportName  =  ""Lacrosse""",game_1,,spider_data
10891,train_spider.json,train,Find the first name and age of the students who are playing both Football and Lacrosse.,"SELECT fname ,  age FROM Student WHERE StuID IN (SELECT StuID FROM Sportsinfo WHERE SportName  =  ""Football"" INTERSECT SELECT StuID FROM Sportsinfo WHERE SportName  =  ""Lacrosse"")",game_1,,spider_data
10892,train_spider.json,train,What are the first names and ages of all students who are playing both Football and Lacrosse?,"SELECT fname ,  age FROM Student WHERE StuID IN (SELECT StuID FROM Sportsinfo WHERE SportName  =  ""Football"" INTERSECT SELECT StuID FROM Sportsinfo WHERE SportName  =  ""Lacrosse"")",game_1,,spider_data
10893,train_spider.json,train,Find the last name and gender of the students who are playing both Call of Destiny and Works of Widenius games.,"SELECT lname ,  sex FROM Student WHERE StuID IN (SELECT T1.StuID FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.GameID  =  T2.GameID WHERE T2.Gname  =  ""Call of Destiny"" INTERSECT SELECT T1.StuID FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.GameID  =  T2.GameID WHERE T2.Gname  =  ""Works of Widenius"")",game_1,,spider_data
10894,train_spider.json,train,what is the last name and gender of all students who played both Call of Destiny and Works of Widenius?,"SELECT lname ,  sex FROM Student WHERE StuID IN (SELECT T1.StuID FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.GameID  =  T2.GameID WHERE T2.Gname  =  ""Call of Destiny"" INTERSECT SELECT T1.StuID FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.GameID  =  T2.GameID WHERE T2.Gname  =  ""Works of Widenius"")",game_1,,spider_data
10895,train_spider.json,train,Find the name of all customers.,SELECT customer_name FROM customers,customers_and_addresses,,spider_data
10896,train_spider.json,train,What are the names of all the customers?,SELECT customer_name FROM customers,customers_and_addresses,,spider_data
10897,train_spider.json,train,How many customers are there?,SELECT count(*) FROM customers,customers_and_addresses,,spider_data
10898,train_spider.json,train,Return the total number of distinct customers.,SELECT count(*) FROM customers,customers_and_addresses,,spider_data
10899,train_spider.json,train,What is the average amount of items ordered in each order?,SELECT avg(order_quantity) FROM order_items,customers_and_addresses,,spider_data
10900,train_spider.json,train,Find the average order quantity per order.,SELECT avg(order_quantity) FROM order_items,customers_and_addresses,,spider_data
10901,train_spider.json,train,"What are the names of customers who use payment method ""Cash""?","SELECT customer_name FROM customers WHERE payment_method  =  ""Cash""",customers_and_addresses,,spider_data
10902,train_spider.json,train,"Which customers use ""Cash"" for payment method? Return the customer names.","SELECT customer_name FROM customers WHERE payment_method  =  ""Cash""",customers_and_addresses,,spider_data
10903,train_spider.json,train,"Find the ""date became customers"" of the customers whose ID is between 10 and 20.",SELECT date_became_customer FROM customers WHERE customer_id BETWEEN 10 AND 20,customers_and_addresses,,spider_data
10904,train_spider.json,train,What are the dates when customers with ids between 10 and 20 became customers?,SELECT date_became_customer FROM customers WHERE customer_id BETWEEN 10 AND 20,customers_and_addresses,,spider_data
10905,train_spider.json,train,Which payment method is used by most customers?,SELECT payment_method FROM customers GROUP BY payment_method ORDER BY count(*) DESC LIMIT 1,customers_and_addresses,,spider_data
10906,train_spider.json,train,Find the payment method that is used most frequently.,SELECT payment_method FROM customers GROUP BY payment_method ORDER BY count(*) DESC LIMIT 1,customers_and_addresses,,spider_data
10907,train_spider.json,train,What are the names of customers using the most popular payment method?,SELECT customer_name FROM customers WHERE payment_method  =  (SELECT payment_method FROM customers GROUP BY payment_method ORDER BY count(*) DESC LIMIT 1),customers_and_addresses,,spider_data
10908,train_spider.json,train,Find the name of the customers who use the most frequently used payment method.,SELECT customer_name FROM customers WHERE payment_method  =  (SELECT payment_method FROM customers GROUP BY payment_method ORDER BY count(*) DESC LIMIT 1),customers_and_addresses,,spider_data
10909,train_spider.json,train,What are all the payment methods?,SELECT DISTINCT payment_method FROM customers,customers_and_addresses,,spider_data
10910,train_spider.json,train,Return all the distinct payment methods used by customers.,SELECT DISTINCT payment_method FROM customers,customers_and_addresses,,spider_data
10911,train_spider.json,train,What are the details of all products?,SELECT DISTINCT product_details FROM products,customers_and_addresses,,spider_data
