db_name,sql,question,source_file,split,dataset_name,query_id
USWildFires,SELECT STAT_CAUSE_DESCR FROM Fires GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,What is the most common reason that causes a fire?,USWildFires.json,main,KaggleDBQA,385
USWildFires,SELECT sum(FIRE_SIZE) FROM Fires,What is the total area that has been burned until now?,USWildFires.json,main,KaggleDBQA,386
USWildFires,"SELECT sum(FIRE_SIZE) FROM Fires WHERE STATE = ""TX"" AND FIRE_YEAR BETWEEN 2000 AND 2010  UNION SELECT sum(FIRE_SIZE) FROM Fires WHERE STATE = ""TX"" AND FIRE_YEAR BETWEEN 1990 AND 2000",How many acres burned in 2000s and 1990s?,USWildFires.json,main,KaggleDBQA,387
USWildFires,"SELECT count(*) FROM Fires WHERE OWNER_DESCR = ""MISSING/NOT SPECIFIED""",How many fire cases occur on the land without any owner?,USWildFires.json,main,KaggleDBQA,388
USWildFires,SELECT LATITUDE FROM Fires GROUP BY LATITUDE ORDER BY count(*) DESC LIMIT 1,What is the latitudinal band that is most likely to experience wildfires in the USA?,USWildFires.json,main,KaggleDBQA,389
USWildFires,"SELECT * FROM Fires WHERE State = ""TX"" AND STAT_CAUSE_DESCR LIKE ""Campfire""",Show all fires caused by campfires in Texas.,USWildFires_test.json,test,KaggleDBQA,390
USWildFires,"SELECT OWNER_DESCR FROM FIres WHERE State = ""OR"" AND FIRE_YEAR = 2015 ORDER BY FIRE_SIZE DESC LIMIT 1",Who was responsible for the land of the biggest fire in Oregon in 2015?,USWildFires_test.json,test,KaggleDBQA,391
USWildFires,"SELECT COUNTY FROM Fires WHERE State = ""WA"" AND FIRE_YEAR = 2012",Which counties in Washington had fires in 2012?,USWildFires_test.json,test,KaggleDBQA,392
USWildFires,"SELECT count(*) FROM Fires WHERE FIRE_YEAR = 2010 AND STAT_CAUSE_DESCR LIKE ""%Arson%""",How many arson-related fires were there in 2010?,USWildFires_test.json,test,KaggleDBQA,393
USWildFires,SELECT count(DISTINCT FIRE_YEAR) FROM Fires,How many years of data are recorded in this database?,USWildFires_test.json,test,KaggleDBQA,394
USWildFires,SELECT avg(DISCOVERY_DATE) FROM Fires where FIRE_YEAR BETWEEN 2000 AND 2004,Average date of year that fire was discovered from 2000~2004?,USWildFires_test.json,test,KaggleDBQA,395
USWildFires,SELECT STAT_CAUSE_CODE FROM Fires GROUP BY STAT_CAUSE_CODE ORDER BY count(*) DESC LIMIT 1,What’s the most common cause of the fire (code) in the database?,USWildFires_test.json,test,KaggleDBQA,396
USWildFires,SELECT FIRE_YEAR FROM Fires ORDER BY FIRE_SIZE DESC LIMIT 1,What’s the year that have the largest acres in the fire area?,USWildFires_test.json,test,KaggleDBQA,397
USWildFires,"SELECT count(*) FROM Fires WHERE OWNER_DESCR = ""MISSING/NOT SPECIFIED""",How many missing / not specified name of the owner are there in the database?,USWildFires_test.json,test,KaggleDBQA,398
USWildFires,SELECT COUNTY FROM Fires GROUP BY COUNTY ORDER BY count(*),What’s the county that contains most recorded burns in 2000 according to the database?,USWildFires_test.json,test,KaggleDBQA,399
USWildFires,SELECT count(DISTINCT STAT_CAUSE_DESCR) FROM Fires,How many distinct cause of the fire descriptions are there in the database?,USWildFires_test.json,test,KaggleDBQA,400
USWildFires,"SELECT sum(FIRE_SIZE) FROM Fires WHERE State = ""NY"" and FIRE_YEAR = ""2006""",Sum of the acres burned in NC state in 2006?,USWildFires_test.json,test,KaggleDBQA,401
USWildFires,"SELECT * FROM Fires WHERE State = ""UT"" AND FIRE_YEAR = 1997 ORDER BY FIRE_SIZE DESC LIMIT 1",What was the cause of the largest wildfire in Utah in the year 1997?,USWildFires_test.json,test,KaggleDBQA,402
USWildFires,"SELECT count(*) FROM Fires WHERE COUNTY = ""Gloucester"" AND FIRE_SIZE > 10",How many wildfires in Gloucester county have been larger than 10 acres?,USWildFires_test.json,test,KaggleDBQA,403
USWildFires,SELECT State FROM Fires GROUP BY State ORDER BY count(*) DESC LIMIT 1,Which state experiences the most wildfires?,USWildFires_test.json,test,KaggleDBQA,404
USWildFires,SELECT STAT_CAUSE_DESCR FROM Fires GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,What is the leading cause of wildfires?,USWildFires_test.json,test,KaggleDBQA,405
USWildFires,SELECT OWNER_DESCR FROM Fires GROUP BY OWNER_DESCR ORDER BY count(*) DESC LIMIT 1,On what type of land (public or private) do more wildfires occur?,USWildFires_test.json,test,KaggleDBQA,406
USWildFires,"SELECT count(*) FROM Fires WHERE STAT_CAUSE_DESCR LIKE ""%Campfire%"" AND FIRE_YEAR = 2014","In 2014, how many wildfires were the result of mismanaged campfires?",USWildFires_test.json,test,KaggleDBQA,407
USWildFires,"SELECT sum(FIRE_SIZE) FROM Fires WHERE State = ""TX"" AND FIRE_YEAR BETWEEN 2000 AND 2010",How many total acres of land in Texas have seen a wildfire in the decade between 2000-2010?,USWildFires_test.json,test,KaggleDBQA,408
USWildFires,SELECT State FROM Fires GROUP BY State ORDER BY count(*) DESC LIMIT 1,Which state has the most number of fires being recorded?,USWildFires_test.json,test,KaggleDBQA,409
USWildFires,SELECT STAT_CAUSE_DESCR FROM Fires GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,What is the most common reason that causes a fire?,USWildFires_test.json,test,KaggleDBQA,410
USWildFires,SELECT sum(FIRE_SIZE) FROM Fires,What is the total area that has been burned until now?,USWildFires_test.json,test,KaggleDBQA,411
USWildFires,"SELECT sum(FIRE_SIZE) FROM Fires WHERE STATE = ""TX"" AND FIRE_YEAR BETWEEN 2000 AND 2010  UNION SELECT sum(FIRE_SIZE) FROM Fires WHERE STATE = ""TX"" AND FIRE_YEAR BETWEEN 1990 AND 2000",How many acres burned in 2000s and 1990s?,USWildFires_test.json,test,KaggleDBQA,412
USWildFires,"SELECT count(*) FROM Fires WHERE OWNER_DESCR = ""MISSING/NOT SPECIFIED""",How many fire cases occur on the land without any owner?,USWildFires_test.json,test,KaggleDBQA,413
USWildFires,SELECT LATITUDE FROM Fires GROUP BY LATITUDE ORDER BY count(*) DESC LIMIT 1,What is the latitudinal band that is most likely to experience wildfires in the USA?,USWildFires_test.json,test,KaggleDBQA,414
USWildFires,SELECT FIRE_YEAR FROM Fires GROUP BY FIRE_YEAR ORDER BY count(*) DESC LIMIT 1,Which year has the most wildfires?,USWildFires_fewshot.json,fewshot,KaggleDBQA,415
USWildFires,SELECT DISCOVERY_TIME FROM Fires GROUP BY DISCOVERY_TIME ORDER BY count(*) DESC LIMIT 1,Which time of day has the most wildfires?,USWildFires_fewshot.json,fewshot,KaggleDBQA,416
USWildFires,SELECT STAT_CAUSE_DESCR FROM Fires GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,What are the most common causes of the wildfires?,USWildFires_fewshot.json,fewshot,KaggleDBQA,417
USWildFires,SELECT avg(CONT_DATE - DISCOVERY_DATE) FROM Fires,How long does it take to control wildfires on average?,USWildFires_fewshot.json,fewshot,KaggleDBQA,418
USWildFires,SELECT State FROM Fires GROUP BY State ORDER BY count(*) DESC LIMIT 1,Which state has the most wildfires?,USWildFires_fewshot.json,fewshot,KaggleDBQA,419
USWildFires,SELECT State FROM Fires ORDER BY FIRE_SIZE DESC LIMIT 1,Which state has the largest wildfire?,USWildFires_fewshot.json,fewshot,KaggleDBQA,420
USWildFires,SELECT OWNER_DESCR FROM Fires GROUP BY OWNER_DESCR ORDER BY count(*) DESC LIMIT 1,What enrity is reponsible for managing the land at the point of origin of the most wildfires?,USWildFires_fewshot.json,fewshot,KaggleDBQA,421
USWildFires,SELECT STAT_CAUSE_DESCR FROM Fires WHERE FIRE_YEAR BETWEEN 2000 AND 2005 GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,What was the most common cause of fire between 2000 and 2005?,USWildFires_fewshot.json,fewshot,KaggleDBQA,422
USWildFires,SELECT count(*) FROM Fires WHERE FIRE_YEAR = 2006 AND FIRE_SIZE > 100,How many fires were more than 100 acres in 2006?,USWildFires_fewshot.json,fewshot,KaggleDBQA,423
USWildFires,SELECT State FROM Fires WHERE FIRE_YEAR = 2001 GROUP BY State ORDER BY count(*) DESC LIMIT 1,Which states had the largest number of fires in 2001?,USWildFires_fewshot.json,fewshot,KaggleDBQA,424
USWildFires,"SELECT sum(FIRE_SIZE), FIRE_YEAR FROM Fires WHERE State = ""CA"" AND FIRE_YEAR BETWEEN 2000 AND 2005 GROUP BY FIRE_YEAR",How many acres burned in fires in California each year between 2000 and 2005?,USWildFires_fewshot.json,fewshot,KaggleDBQA,425
USWildFires,SELECT FIRE_YEAR FROM Fires GROUP BY FIRE_YEAR ORDER BY count(*) DESC LIMIT 1,Which year had the largest number of fires?,USWildFires_fewshot.json,fewshot,KaggleDBQA,426
WhatCDHipHop,SELECT groupName FROM torrents ORDER BY totalSnatched DESC LIMIT 100,What are the top 100 torrent releases?,WhatCDHipHop.json,main,KaggleDBQA,427
WhatCDHipHop,SELECT artist FROM torrents GROUP BY artist ORDER BY sum(totalSnatched) DESC LIMIT 10,What are name of top 10 artists or groups?,WhatCDHipHop.json,main,KaggleDBQA,428
WhatCDHipHop,SELECT releaseType FROM torrents GROUP BY releaseType ORDER BY sum(totalSnatched) DESC LIMIT 10,What are the top 10 torrent release types?,WhatCDHipHop.json,main,KaggleDBQA,429
WhatCDHipHop,"SELECT T2.groupName FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id WHERE T1.tag = ""pop"" and T2.releaseType = ""album"" ORDER BY T2.totalSnatched DESC LIMIT 20",What are the top 20 pop albums?,WhatCDHipHop.json,main,KaggleDBQA,430
WhatCDHipHop,"SELECT T2.groupName FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id WHERE T1.tag = ""instrumental"" and T2.releaseType = ""album"" and groupYear >= 2000 ORDER BY T2.totalSnatched DESC LIMIT 20",What are the top 20 instrumental albums since 2000?,WhatCDHipHop.json,main,KaggleDBQA,431
WhatCDHipHop,"SELECT T1.tag FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id WHERE T2.releaseType = ""album"" GROUP BY T1.tag ORDER BY sum(T2.totalSnatched) DESC LIMIT 1",What type of musical album is the most popular?,WhatCDHipHop.json,main,KaggleDBQA,432
WhatCDHipHop,"SELECT groupName FROM torrents WHERE releaseType = ""single"" ORDER BY totalSnatched DESC LIMIT 100",What are the top 100 single musics?,WhatCDHipHop.json,main,KaggleDBQA,433
WhatCDHipHop,"SELECT sum(totalSnatched), groupYear FROM torrents GROUP BY groupYear",What is the torrent download statistics for each release year?,WhatCDHipHop.json,main,KaggleDBQA,434
WhatCDHipHop,"SELECT count(*), releaseType FROM torrents GROUP BY releaseType",how many entries are of each type?,WhatCDHipHop.json,main,KaggleDBQA,435
WhatCDHipHop,"SELECT count(*), artist FROM torrents GROUP BY artist",how many unique entries are by the same Artist/group?,WhatCDHipHop.json,main,KaggleDBQA,436
WhatCDHipHop,SELECT groupName FROM torrents ORDER BY totalSnatched DESC LIMIT 1,which entry have been downloaded the most?,WhatCDHipHop.json,main,KaggleDBQA,437
WhatCDHipHop,SELECT groupName FROM torrents ORDER BY totalSnatched LIMIT 1,which entry have been downloaded the least?,WhatCDHipHop.json,main,KaggleDBQA,438
WhatCDHipHop,SELECT DISTINCT groupName FROM torrents,what are titles for each unique entry?,WhatCDHipHop.json,main,KaggleDBQA,439
WhatCDHipHop,"SELECT groupName, groupYear FROM torrents",what year was each specific entry released?,WhatCDHipHop.json,main,KaggleDBQA,440
WhatCDHipHop,"SELECT groupName, artist FROM torrents",what are the entries by each specific artist/group?,WhatCDHipHop.json,main,KaggleDBQA,441
WhatCDHipHop,SELECT DISTINCT tag FROM tags,which tags exist?,WhatCDHipHop.json,main,KaggleDBQA,442
WhatCDHipHop,SELECT DISTINCT releaseType FROM torrents,what release types are captured in this data set?,WhatCDHipHop.json,main,KaggleDBQA,443
WhatCDHipHop,SELECT groupName FROM torrents WHERE groupYear > 2000 ORDER BY totalSnatched DESC LIMIT 5,Find me top 5 most popular releases after 2000?,WhatCDHipHop.json,main,KaggleDBQA,444
WhatCDHipHop,"SELECT DISTINCT groupName FROM torrents WHERE totalSnatched > 100 AND releaseType = ""album""",Which albums have been downloaded more than 100 times?,WhatCDHipHop.json,main,KaggleDBQA,445
WhatCDHipHop,"SELECT T2.groupName FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id WHERE T1.tag = ""houston"" ORDER BY totalSnatched DESC LIMIT 1",Name the most popular release on houston.,WhatCDHipHop.json,main,KaggleDBQA,446
WhatCDHipHop,"SELECT groupName FROM torrents WHERE artist = ""lasean camry"" AND totalSnatched = (SELECT max(totalSnatched) FROM torrents WHERE artist = ""lasean camry"") UNION SELECT groupName FROM torrents WHERE artist = ""lasean camry"" AND totalSnatched = (SELECT min(totalSnatched) FROM torrents WHERE artist = ""lasean camry"")",Name the most popular and least popular releases of lasean camry?,WhatCDHipHop.json,main,KaggleDBQA,447
WhatCDHipHop,"SELECT groupName FROM torrents WHERE releaseType = ""album"" ORDER BY totalSnatched DESC LIMIT 10",Find me top 10 albums ranked by their popularity.,WhatCDHipHop.json,main,KaggleDBQA,448
WhatCDHipHop,SELECT T1.tag FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id WHERE T2.groupYear >= 2010 GROUP BY T1.tag ORDER BY T2.totalSnatched DESC LIMIT 10,Find me the most popular topics since 2010.,WhatCDHipHop.json,main,KaggleDBQA,449
WhatCDHipHop,SELECT groupYear FROM torrents GROUP BY groupYear ORDER BY count(groupName) LIMIT 1,Which year had the minimum number of releases?,WhatCDHipHop.json,main,KaggleDBQA,450
WhatCDHipHop,SELECT groupName FROM torrents ORDER BY totalSnatched DESC LIMIT 1,Which release is being downloaded the most?,WhatCDHipHop.json,main,KaggleDBQA,451
WhatCDHipHop,SELECT artist FROM torrents WHERE groupYear = 2015 GROUP BY artist ORDER BY totalSnatched DESC LIMIT 1,Who or which group is most popular in 2015?,WhatCDHipHop.json,main,KaggleDBQA,452
WhatCDHipHop,"SELECT T1.tag, T2.groupName FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id",Which tag is used for which release title?,WhatCDHipHop.json,main,KaggleDBQA,453
WhatCDHipHop,SELECT groupYear FROM torrents GROUP BY groupYear ORDER BY count(groupName) DESC LIMIT 1,Which year has the most released song?,WhatCDHipHop.json,main,KaggleDBQA,454
WhatCDHipHop,SELECT artist FROM torrents GROUP BY artist ORDER BY count(groupName) DESC LIMIT 1,Which artist/group is most productive?,WhatCDHipHop.json,main,KaggleDBQA,455
WhatCDHipHop,SELECT artist FROM torrents GROUP BY artist ORDER BY avg(totalSnatched) DESC LIMIT 1,Which artist/group has the highest average download of songs?,WhatCDHipHop.json,main,KaggleDBQA,456
WhatCDHipHop,SELECT groupYear FROM torrents GROUP BY groupYear ORDER BY count(groupName) DESC LIMIT 1,Which year has the most CDs released?,WhatCDHipHop.json,main,KaggleDBQA,457
WhatCDHipHop,SELECT groupName FROM torrents ORDER BY totalSnatched DESC LIMIT 1,Which CD has been downloaded the most times?,WhatCDHipHop.json,main,KaggleDBQA,458
WhatCDHipHop,SELECT releaseType FROM torrents GROUP BY releaseType ORDER BY sum(totalSnatched) DESC LIMIT 1,Which kind of release type is the most popular?,WhatCDHipHop.json,main,KaggleDBQA,459
WhatCDHipHop,SELECT artist FROM torrents GROUP BY artist ORDER BY sum(totalSnatched) DESC LIMIT 1,Whose CDs sells best?,WhatCDHipHop.json,main,KaggleDBQA,460
WhatCDHipHop,"SELECT sum(totalSnatched), releaseType FROM torrents GROUP BY releaseType",What are the downloaded numbers and their release types?,WhatCDHipHop.json,main,KaggleDBQA,461
WhatCDHipHop,SELECT sum(totalSnatched) FROM torrents WHERE groupYear BETWEEN 2000 AND 2010 UNION SELECT sum(totalSnatched) FROM torrents WHERE groupYear < 2000,What are the downloaded numbers of 2000s and before 2000?,WhatCDHipHop.json,main,KaggleDBQA,462
WhatCDHipHop,SELECT count(*) FROM ( SELECT groupName FROM torrents GROUP BY groupName HAVING count(*) > 1 ),How many same release titles are there in the table?,WhatCDHipHop.json,main,KaggleDBQA,463
WhatCDHipHop,SELECT artist FROM torrents GROUP BY artist ORDER BY count(groupName) DESC LIMIT 1,Which artist release the most CDs?,WhatCDHipHop.json,main,KaggleDBQA,464
WhatCDHipHop,"SELECT sum(totalSnatched) FROM torrents WHERE releaseType = ""ep""  UNION SELECT sum(totalSnatched) FROM torrents WHERE releaseType = ""album""",How many downloads of ep and album respectively?,WhatCDHipHop.json,main,KaggleDBQA,465
WhatCDHipHop,SELECT artist FROM torrents GROUP BY artist HAVING count(*) = 1,What are the artist/groups that released only one CD?,WhatCDHipHop.json,main,KaggleDBQA,466
WhatCDHipHop,SELECT artist FROM torrents WHERE groupYear > 2010 GROUP BY artist,What are the actors who have had releases after 2010?,WhatCDHipHop.json,main,KaggleDBQA,467
WhatCDHipHop,"SELECT groupName, groupYear FROM torrents",what year was each specific entry released?,WhatCDHipHop_test.json,test,KaggleDBQA,468
WhatCDHipHop,"SELECT groupName, artist FROM torrents",what are the entries by each specific artist/group?,WhatCDHipHop_test.json,test,KaggleDBQA,469
WhatCDHipHop,SELECT DISTINCT tag FROM tags,which tags exist?,WhatCDHipHop_test.json,test,KaggleDBQA,470
WhatCDHipHop,SELECT DISTINCT releaseType FROM torrents,what release types are captured in this data set?,WhatCDHipHop_test.json,test,KaggleDBQA,471
WhatCDHipHop,SELECT groupName FROM torrents WHERE groupYear > 2000 ORDER BY totalSnatched DESC LIMIT 5,Find me top 5 most popular releases after 2000?,WhatCDHipHop_test.json,test,KaggleDBQA,472
WhatCDHipHop,"SELECT DISTINCT groupName FROM torrents WHERE totalSnatched > 100 AND releaseType = ""album""",Which albums have been downloaded more than 100 times?,WhatCDHipHop_test.json,test,KaggleDBQA,473
WhatCDHipHop,"SELECT T2.groupName FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id WHERE T1.tag = ""houston"" ORDER BY totalSnatched DESC LIMIT 1",Name the most popular release on houston.,WhatCDHipHop_test.json,test,KaggleDBQA,474
WhatCDHipHop,"SELECT groupName FROM torrents WHERE artist = ""lasean camry"" AND totalSnatched = (SELECT max(totalSnatched) FROM torrents WHERE artist = ""lasean camry"") UNION SELECT groupName FROM torrents WHERE artist = ""lasean camry"" AND totalSnatched = (SELECT min(totalSnatched) FROM torrents WHERE artist = ""lasean camry"")",Name the most popular and least popular releases of lasean camry?,WhatCDHipHop_test.json,test,KaggleDBQA,475
WhatCDHipHop,"SELECT groupName FROM torrents WHERE releaseType = ""album"" ORDER BY totalSnatched DESC LIMIT 10",Find me top 10 albums ranked by their popularity.,WhatCDHipHop_test.json,test,KaggleDBQA,476
WhatCDHipHop,SELECT T1.tag FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id WHERE T2.groupYear >= 2010 GROUP BY T1.tag ORDER BY T2.totalSnatched DESC LIMIT 10,Find me the most popular topics since 2010.,WhatCDHipHop_test.json,test,KaggleDBQA,477
WhatCDHipHop,SELECT groupYear FROM torrents GROUP BY groupYear ORDER BY count(groupName) LIMIT 1,Which year had the minimum number of releases?,WhatCDHipHop_test.json,test,KaggleDBQA,478
WhatCDHipHop,SELECT groupName FROM torrents ORDER BY totalSnatched DESC LIMIT 1,Which release is being downloaded the most?,WhatCDHipHop_test.json,test,KaggleDBQA,479
WhatCDHipHop,SELECT artist FROM torrents WHERE groupYear = 2015 GROUP BY artist ORDER BY totalSnatched DESC LIMIT 1,Who or which group is most popular in 2015?,WhatCDHipHop_test.json,test,KaggleDBQA,480
WhatCDHipHop,"SELECT T1.tag, T2.groupName FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id",Which tag is used for which release title?,WhatCDHipHop_test.json,test,KaggleDBQA,481
WhatCDHipHop,SELECT groupYear FROM torrents GROUP BY groupYear ORDER BY count(groupName) DESC LIMIT 1,Which year has the most released song?,WhatCDHipHop_test.json,test,KaggleDBQA,482
WhatCDHipHop,SELECT artist FROM torrents GROUP BY artist ORDER BY count(groupName) DESC LIMIT 1,Which artist/group is most productive?,WhatCDHipHop_test.json,test,KaggleDBQA,483
WhatCDHipHop,SELECT artist FROM torrents GROUP BY artist ORDER BY avg(totalSnatched) DESC LIMIT 1,Which artist/group has the highest average download of songs?,WhatCDHipHop_test.json,test,KaggleDBQA,484
WhatCDHipHop,SELECT groupYear FROM torrents GROUP BY groupYear ORDER BY count(groupName) DESC LIMIT 1,Which year has the most CDs released?,WhatCDHipHop_test.json,test,KaggleDBQA,485
WhatCDHipHop,SELECT groupName FROM torrents ORDER BY totalSnatched DESC LIMIT 1,Which CD has been downloaded the most times?,WhatCDHipHop_test.json,test,KaggleDBQA,486
WhatCDHipHop,SELECT releaseType FROM torrents GROUP BY releaseType ORDER BY sum(totalSnatched) DESC LIMIT 1,Which kind of release type is the most popular?,WhatCDHipHop_test.json,test,KaggleDBQA,487
WhatCDHipHop,SELECT artist FROM torrents GROUP BY artist ORDER BY sum(totalSnatched) DESC LIMIT 1,Whose CDs sells best?,WhatCDHipHop_test.json,test,KaggleDBQA,488
WhatCDHipHop,"SELECT sum(totalSnatched), releaseType FROM torrents GROUP BY releaseType",What are the downloaded numbers and their release types?,WhatCDHipHop_test.json,test,KaggleDBQA,489
WhatCDHipHop,SELECT sum(totalSnatched) FROM torrents WHERE groupYear BETWEEN 2000 AND 2010 UNION SELECT sum(totalSnatched) FROM torrents WHERE groupYear < 2000,What are the downloaded numbers of 2000s and before 2000?,WhatCDHipHop_test.json,test,KaggleDBQA,490
WhatCDHipHop,SELECT count(*) FROM ( SELECT groupName FROM torrents GROUP BY groupName HAVING count(*) > 1 ),How many same release titles are there in the table?,WhatCDHipHop_test.json,test,KaggleDBQA,491
WhatCDHipHop,SELECT artist FROM torrents GROUP BY artist ORDER BY count(groupName) DESC LIMIT 1,Which artist release the most CDs?,WhatCDHipHop_test.json,test,KaggleDBQA,492
WhatCDHipHop,"SELECT sum(totalSnatched) FROM torrents WHERE releaseType = ""ep""  UNION SELECT sum(totalSnatched) FROM torrents WHERE releaseType = ""album""",How many downloads of ep and album respectively?,WhatCDHipHop_test.json,test,KaggleDBQA,493
WhatCDHipHop,SELECT artist FROM torrents GROUP BY artist HAVING count(*) = 1,What are the artist/groups that released only one CD?,WhatCDHipHop_test.json,test,KaggleDBQA,494
WhatCDHipHop,SELECT artist FROM torrents WHERE groupYear > 2010 GROUP BY artist,What are the actors who have had releases after 2010?,WhatCDHipHop_test.json,test,KaggleDBQA,495
WhatCDHipHop,SELECT groupName FROM torrents ORDER BY totalSnatched DESC LIMIT 100,What are the top 100 torrent releases?,WhatCDHipHop_fewshot.json,fewshot,KaggleDBQA,496
WhatCDHipHop,SELECT artist FROM torrents GROUP BY artist ORDER BY sum(totalSnatched) DESC LIMIT 10,What are name of top 10 artists or groups?,WhatCDHipHop_fewshot.json,fewshot,KaggleDBQA,497
WhatCDHipHop,SELECT releaseType FROM torrents GROUP BY releaseType ORDER BY sum(totalSnatched) DESC LIMIT 10,What are the top 10 torrent release types?,WhatCDHipHop_fewshot.json,fewshot,KaggleDBQA,498
WhatCDHipHop,"SELECT T2.groupName FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id WHERE T1.tag = ""pop"" and T2.releaseType = ""album"" ORDER BY T2.totalSnatched DESC LIMIT 20",What are the top 20 pop albums?,WhatCDHipHop_fewshot.json,fewshot,KaggleDBQA,499
WhatCDHipHop,"SELECT T2.groupName FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id WHERE T1.tag = ""instrumental"" and T2.releaseType = ""album"" and groupYear >= 2000 ORDER BY T2.totalSnatched DESC LIMIT 20",What are the top 20 instrumental albums since 2000?,WhatCDHipHop_fewshot.json,fewshot,KaggleDBQA,500
WhatCDHipHop,"SELECT T1.tag FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id WHERE T2.releaseType = ""album"" GROUP BY T1.tag ORDER BY sum(T2.totalSnatched) DESC LIMIT 1",What type of musical album is the most popular?,WhatCDHipHop_fewshot.json,fewshot,KaggleDBQA,501
WhatCDHipHop,"SELECT groupName FROM torrents WHERE releaseType = ""single"" ORDER BY totalSnatched DESC LIMIT 100",What are the top 100 single musics?,WhatCDHipHop_fewshot.json,fewshot,KaggleDBQA,502
WhatCDHipHop,"SELECT sum(totalSnatched), groupYear FROM torrents GROUP BY groupYear",What is the torrent download statistics for each release year?,WhatCDHipHop_fewshot.json,fewshot,KaggleDBQA,503
WhatCDHipHop,"SELECT count(*), releaseType FROM torrents GROUP BY releaseType",how many entries are of each type?,WhatCDHipHop_fewshot.json,fewshot,KaggleDBQA,504
WhatCDHipHop,"SELECT count(*), artist FROM torrents GROUP BY artist",how many unique entries are by the same Artist/group?,WhatCDHipHop_fewshot.json,fewshot,KaggleDBQA,505
WhatCDHipHop,SELECT groupName FROM torrents ORDER BY totalSnatched DESC LIMIT 1,which entry have been downloaded the most?,WhatCDHipHop_fewshot.json,fewshot,KaggleDBQA,506
WhatCDHipHop,SELECT groupName FROM torrents ORDER BY totalSnatched LIMIT 1,which entry have been downloaded the least?,WhatCDHipHop_fewshot.json,fewshot,KaggleDBQA,507
WhatCDHipHop,SELECT DISTINCT groupName FROM torrents,what are titles for each unique entry?,WhatCDHipHop_fewshot.json,fewshot,KaggleDBQA,508
WorldSoccerDataBase,"SELECT PSH FROM football_data WHERE HomeTeam LIKE ""%Arsenal%"" AND FTR = ""H"" UNION SELECT PSA FROM football_data WHERE AwayTeam LIKE ""%Arsenal%"" AND FTR = ""A""",What are the Pinnacle odds for Arsenal winning matches?,WorldSoccerDataBase.json,main,KaggleDBQA,509
WorldSoccerDataBase,"SELECT * FROM football_data WHERE Country = ""Spain"" AND FTR = ""A""",Which matches in Spain did the away team win?,WorldSoccerDataBase.json,main,KaggleDBQA,510
WorldSoccerDataBase,"SELECT * FROM football_data WHERE Season = ""2016"" AND FTR = ""D"" AND League = ""Premier League""",Which Premier League matches ended in a draw in 2016?,WorldSoccerDataBase.json,main,KaggleDBQA,511
WorldSoccerDataBase,SELECT * FROM football_data WHERE B365D > 3,Which matches had draw odds from Bet365 higher than 3?,WorldSoccerDataBase.json,main,KaggleDBQA,512
WorldSoccerDataBase,"SELECT DRAW_CLOSING FROM betfront WHERE MATCH LIKE ""%VfB Stuttgart%""",What were the closing odds for a draw in matches with VfB Stuttgart?,WorldSoccerDataBase.json,main,KaggleDBQA,513
WorldSoccerDataBase,SELECT * FROM football_data WHERE (FTHG + FTAG) = 0,Which games had no goals scored at full time?,WorldSoccerDataBase.json,main,KaggleDBQA,514
WorldSoccerDataBase,"SELECT AwayTeam FROM football_data WHERE HomeTeam = ""Omiya Ardija"" AND Season LIKE ""%2018%""",What is the away team against Omiya Ardija in 2018?,WorldSoccerDataBase.json,main,KaggleDBQA,515
WorldSoccerDataBase,"SELECT count(*) FROM football_data WHERE Season LIKE ""%2010%"" AND Country = ""Spain""",How many matches in Spain in 2010?,WorldSoccerDataBase.json,main,KaggleDBQA,516
WorldSoccerDataBase,SELECT MATCH FROM betfront ORDER BY DRAW_OPENING DESC LIMIT 1,Which matches has the highest draw opening so far?,WorldSoccerDataBase.json,main,KaggleDBQA,517
WorldSoccerDataBase,SELECT YEAR FROM betfront GROUP BY YEAR ORDER BY count(*) DESC LIMIT 1,Which year has most matches?,WorldSoccerDataBase.json,main,KaggleDBQA,518
WorldSoccerDataBase,"SELECT count(*) FROM football_data WHERE PSH != """" AND PSD != """" AND PSA != """"",How many matches did Pinnacle have betting records?,WorldSoccerDataBase.json,main,KaggleDBQA,519
